frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.5074383,0.109978035,0.9910437,0.5688486,0.09271081,0.971321,0.45924973,0.092722446,0.96339315,0.65133464,0.10212374,0.8081378,0.38824484,0.10071916,0.72302234,0.74142236,0.20840786,0.9964928,0.25967586,0.2123746,0.9969297,0.82013494,0.35772696,0.98922765,0.10167726,0.33561823,0.9891003,0.8600077,0.4807595,0.98288685,0.24086812,0.37809503,0.9824927,0.7032024,0.484017,0.99930334,0.3733569,0.49262232,0.9993073,0.7218837,0.6743857,0.99824715,0.26827002,0.7038329,0.99836713,0.7072395,0.8515518,0.98336744,0.21496293,0.8912962,0.98423517
1,0.5924369,0.10522418,0.9916357,0.64149743,0.08831914,0.96642894,0.5433559,0.088830166,0.9713496,0.7022949,0.101995476,0.7523635,0.46908242,0.10249861,0.8007498,0.7877881,0.21650712,0.99505734,0.34805283,0.21462612,0.9978254,0.8585635,0.36917397,0.98348296,0.19478273,0.33093518,0.9928808,0.9015513,0.49212906,0.9771733,0.34516683,0.38049415,0.98708564,0.72976506,0.4912788,0.9989901,0.42644262,0.4955384,0.99926335,0.69989705,0.68658113,0.99726593,0.29174903,0.7114928,0.9981172,0.6351345,0.86677694,0.9747279,0.16454086,0.90091443,0.9801778
2,0.55956644,0.08096855,0.99073154,0.62649363,0.06513003,0.9688307,0.5116555,0.062755,0.96630436,0.722544,0.08226489,0.80946773,0.45016083,0.0749486,0.7714934,0.7988965,0.20465615,0.995987,0.31250674,0.1912041,0.9977647,0.8394274,0.36149335,0.9845754,0.107941344,0.316564,0.9915337,0.9250728,0.4776575,0.97678024,0.30135167,0.38695344,0.9847482,0.70511216,0.48224613,0.9992417,0.38303584,0.48169854,0.9994023,0.65291774,0.68279976,0.9980489,0.267009,0.6997308,0.99857485,0.52578044,0.8533281,0.9831029,0.14757136,0.8830265,0.98633343
3,0.586213,0.08993852,0.98996186,0.63676333,0.074034676,0.94399077,0.5213181,0.07373387,0.9783544,0.70105994,0.09052202,0.6437169,0.4182568,0.08840711,0.91525155,0.7553314,0.21496901,0.99455994,0.27702478,0.20347688,0.9985808,0.80452687,0.3639768,0.96421015,0.06616669,0.33627367,0.99323285,0.93324023,0.47945756,0.9532865,0.29425165,0.42127234,0.9878906,0.66513026,0.48180833,0.9984238,0.38330853,0.48290646,0.99916065,0.5576094,0.682007,0.99507505,0.42691696,0.6915266,0.9975242,0.34754336,0.8602785,0.9568529,0.37860462,0.86936766,0.9721025
4,0.5952627,0.08903353,0.9902201,0.6439876,0.07276045,0.93466216,0.5271397,0.074012764,0.98054564,0.6982835,0.09022631,0.63217044,0.42153412,0.09252062,0.93532383,0.7244813,0.21930711,0.99558604,0.29060727,0.20959936,0.9988451,0.75979125,0.37275147,0.9606114,0.06550938,0.34281683,0.9932653,0.9050026,0.5054628,0.9382968,0.26409304,0.45062187,0.9852782,0.6239933,0.4887996,0.9983,0.3958498,0.49301988,0.9991208,0.5166024,0.6881667,0.99312544,0.5815418,0.7022636,0.9966138,0.2989,0.8813229,0.93630904,0.6169803,0.89529663,0.9585747
5,0.51739854,0.08491637,0.9897516,0.5724648,0.07111869,0.91027707,0.46609113,0.07056714,0.9842127,0.61411947,0.09104816,0.5114221,0.36954412,0.087778695,0.9495866,0.5769556,0.2171512,0.9903019,0.25394592,0.20747364,0.9993993,0.6114842,0.3774047,0.92340386,0.08548533,0.35162282,0.9971443,0.6904563,0.4883971,0.9196952,0.20318589,0.47161183,0.99290127,0.49302387,0.47836944,0.997489,0.33949527,0.48539943,0.9992872,0.3584126,0.6557573,0.9960961,0.5931377,0.6903216,0.99894315,0.1978067,0.8509525,0.9736196,0.75039595,0.9122296,0.98843026
6,0.57621956,0.08656969,0.9884001,0.629451,0.06961422,0.8924613,0.51353556,0.07164436,0.984711,0.6638004,0.08409038,0.4429164,0.40307054,0.08851587,0.9544128,0.6317074,0.20890303,0.9805368,0.3213241,0.21148196,0.9993228,0.63225204,0.37571403,0.84650755,0.17383786,0.37192383,0.9969957,0.6764968,0.4963894,0.86207676,0.2378178,0.5066872,0.9922925,0.5673558,0.4830886,0.99461406,0.41852722,0.49188682,0.9988605,0.33831465,0.6641976,0.99216324,0.5968465,0.70356613,0.9983613,0.13482122,0.8432725,0.95473087,0.6943371,0.9119427,0.9829017
7,0.6543035,0.07525247,0.98099005,0.70426595,0.05933563,0.8264252,0.59500784,0.061965592,0.98270977,0.72856194,0.07304797,0.30606487,0.48194203,0.07897818,0.95458907,0.70346516,0.19595425,0.95306504,0.4018128,0.20997837,0.99888676,0.6864545,0.34980416,0.66469723,0.25936368,0.36970103,0.99558973,0.6828351,0.48287743,0.69657886,0.2964777,0.5192877,0.9876731,0.66378736,0.49671894,0.99349964,0.5162383,0.5106096,0.998931,0.45294225,0.6811793,0.99276817,0.6600512,0.73770285,0.99883765,0.19970709,0.83338153,0.9703793,0.6826672,0.9319621,0.9903188
8,0.7150321,0.0867584,0.9813772,0.7755606,0.0653088,0.8525943,0.5999561,0.06954922,0.9874772,0.7916827,0.07258111,0.25415456,0.39362374,0.08474126,0.96401846,0.71057683,0.19632728,0.8802854,0.34755898,0.20602839,0.9964903,0.5431509,0.35849604,0.3645593,0.2182652,0.3693799,0.9823161,0.68203646,0.48638523,0.41605553,0.33378947,0.5247925,0.9573946,0.7437529,0.49456468,0.9706382,0.51779693,0.5051183,0.994586,0.5549798,0.70488995,0.9668446,0.6073545,0.73364174,0.99366164,0.37067434,0.8615017,0.9071246,0.52105546,0.90525204,0.9659579
9,0.5714741,0.082984835,0.98441863,0.6366679,0.061804537,0.886115,0.46372887,0.067212135,0.9904545,0.6807186,0.07386251,0.30702716,0.2779131,0.08757062,0.9653755,0.6340272,0.19572665,0.91886246,0.21598957,0.21128142,0.99601823,0.5136329,0.35595536,0.4630156,0.13352002,0.37204066,0.98240083,0.6698289,0.49019343,0.49102327,0.43735224,0.5112622,0.9599952,0.64709264,0.48399946,0.98887676,0.35601693,0.500985,0.9975979,0.7135273,0.6741136,0.98872685,0.42366692,0.72156185,0.99769956,0.55723554,0.83958787,0.96930254,0.21993418,0.910723,0.9883167
