frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.29282546,0.11501058,0.46361506,0.29376248,0.094555646,0.6898073,0,0,0.039240193,0.38196877,0.080148146,0.9691161,0,0,0.09760256,0.447866,0.17437619,0.99745864,0.8215973,0.16533804,0.8838254,0.45618308,0.33862132,0.9923366,0.9072157,0.3199761,0.37877628,0.3357185,0.49769068,0.9581409,0.72190255,0.45206887,0.3329137,0.5148201,0.48600033,0.9988709,0.80058444,0.48059487,0.9925299,0.3304526,0.70836943,0.9987607,0.7608035,0.712887,0.9931171,0.31975704,0.9287273,0.99220484,0.7378937,0.9208544,0.9786139
1,0.23055227,0.11141542,0.5521494,0.24385013,0.09314738,0.69804496,0,0,0.057623103,0.36570793,0.0850861,0.96378565,0,0,0.11269388,0.4358219,0.18370096,0.99805546,0.7797343,0.17739435,0.9355194,0.4370548,0.34997064,0.9937919,0.90582263,0.34729454,0.5864026,0.32758355,0.50882894,0.96909887,0.7908927,0.48428687,0.5198116,0.5358729,0.4887842,0.9992824,0.79799616,0.48499018,0.9962131,0.3862273,0.7163675,0.9990452,0.80914146,0.7230799,0.99589574,0.36032352,0.92994756,0.99288213,0.8295927,0.93241334,0.9834706
2,0.17632629,0.09754224,0.8024549,0.20847777,0.077514686,0.90642,0,0,0.17729963,0.37923244,0.06931197,0.98136353,0,0,0.16342421,0.4127334,0.17734092,0.9984901,0.7215484,0.16663395,0.93597025,0.33071554,0.34754577,0.9923735,0.82922477,0.32740122,0.45805368,0.19288318,0.50665957,0.95911866,0.61094767,0.46324864,0.4027713,0.5125872,0.4786682,0.9989297,0.7471394,0.47336286,0.9938047,0.35699898,0.71470195,0.9988564,0.7783197,0.7194843,0.9946361,0.3552772,0.93364626,0.9929012,0.85951704,0.9347409,0.9827587
3,0.20601243,0.09400228,0.8703962,0.24435788,0.072196476,0.9449707,0.20759378,0.07262209,0.22286774,0.42518243,0.07225756,0.9830236,0,0,0.1727675,0.42167535,0.18668002,0.99778616,0.6496356,0.17711042,0.93745875,0.30738953,0.34634805,0.9907721,0.72953975,0.33654338,0.43315205,0.14623943,0.4988406,0.9638408,0.4207316,0.47130442,0.43632784,0.48273358,0.4919232,0.99685377,0.65431654,0.4880572,0.98278505,0.4081899,0.72401386,0.99631846,0.7184551,0.72542405,0.9821671,0.4260081,0.9442844,0.9760502,0.8046366,0.93820906,0.9423563
4,0.24751186,0.10526353,0.87519854,0.28638256,0.08476304,0.9436833,0.25461152,0.08336494,0.23033938,0.44745547,0.08987118,0.98283386,0,0,0.17564607,0.4475546,0.2066971,0.99780756,0.62709564,0.19259903,0.9476763,0.34845406,0.35940325,0.9913572,0.7060975,0.34431532,0.50471467,0.15651031,0.5096971,0.9681666,0.4136477,0.4849423,0.5056411,0.48656547,0.49900112,0.9966113,0.62465423,0.49142393,0.98334694,0.42423669,0.7246204,0.9961791,0.6829055,0.7154178,0.9832887,0.46292055,0.9388072,0.975652,0.8059383,0.92171454,0.945719
5,0.2974123,0.084349915,0.89331686,0.34049135,0.06023499,0.9600019,0.26743653,0.062404055,0.29140088,0.47673148,0.064439565,0.98421973,0,0,0.18138647,0.47552502,0.18417235,0.9986473,0.5428739,0.17569385,0.9280677,0.37332886,0.34106588,0.9948108,0.65245765,0.3182189,0.36817196,0.13951014,0.48136795,0.9738666,0.37579462,0.42782906,0.37313217,0.5077875,0.49021143,0.9984945,0.5671382,0.4867282,0.9885135,0.45295247,0.7207574,0.99776745,0.6287929,0.714206,0.9847696,0.55994654,0.93738914,0.98578185,0.7984522,0.9153452,0.95645785
6,0.31243145,0.07723594,0.93034995,0.36634427,0.05459776,0.96678036,0.26758495,0.05645874,0.4662365,0.50539386,0.06177957,0.9764925,0.31846926,0.064082704,0.2052405,0.5377278,0.18359338,0.9983693,0.4631075,0.18025273,0.93568075,0.45108005,0.34043506,0.99418336,0.55206096,0.3249439,0.461834,0.16553962,0.47739816,0.9766068,0.31197932,0.45094,0.48142013,0.56953555,0.49117216,0.9981862,0.536866,0.48888525,0.988311,0.5054608,0.7154971,0.99689686,0.62535495,0.7096157,0.98181665,0.59426636,0.9254752,0.9801546,0.7998597,0.9079718,0.9442138
7,0.26869777,0.08090406,0.9424357,0.3491202,0.06080081,0.9725404,0.22536835,0.06178611,0.57671773,0.53615993,0.06889057,0.97066945,0,0,0.17203782,0.59796673,0.18782954,0.99765694,0.39617586,0.18600114,0.88106173,0.50903594,0.34620187,0.9915809,0.40680942,0.3308565,0.33934417,0.23151791,0.48762563,0.96821,0.10691956,0.4553047,0.38017532,0.56549203,0.48651943,0.9967526,0.44638044,0.48453006,0.97771627,0.5131489,0.71645075,0.99498874,0.5679032,0.71278125,0.9694243,0.6495731,0.9283933,0.97175026,0.754344,0.9171019,0.91811144
8,0.30557653,0.075506546,0.95562077,0.41062012,0.057753507,0.97327495,0.24809195,0.057218567,0.68915147,0.62074316,0.07028551,0.95909166,0,0,0.19292778,0.72188,0.1856742,0.9974452,0.3356413,0.1890712,0.8893835,0.76345026,0.33601114,0.99102926,0.3246384,0.33200073,0.41291133,0.759772,0.49078912,0.9695266,0.0935524,0.44234714,0.4435346,0.6316091,0.4745546,0.997503,0.37901565,0.4737064,0.9841118,0.65638524,0.7080873,0.9965557,0.46555373,0.69846773,0.9802264,0.794449,0.92567456,0.9821041,0.57085943,0.9020862,0.94869965
9,0.28571823,0.07443458,0.9672907,0.378428,0.056827758,0.97146565,0.22335173,0.05668894,0.7771577,0.54518086,0.06923834,0.94456106,0.19405334,0.069781855,0.2796109,0.65035903,0.18235604,0.9978758,0.24339044,0.19044766,0.9438458,0.7883308,0.32214877,0.99241793,0.26551053,0.32710508,0.64145994,0.8362885,0.47440293,0.97773224,0.095119536,0.43468794,0.65651107,0.5841805,0.47277796,0.9982193,0.32951513,0.47478318,0.99134666,0.5820851,0.70411277,0.9971656,0.44916177,0.6990748,0.98753417,0.68179977,0.9247762,0.9829904,0.5904261,0.90761775,0.95864975
