frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.6561222,0.12214679,0.9803791,0.67924154,0.10889496,0.635993,0.61395144,0.10246317,0.9861588,0,0,0.122289404,0.45202598,0.100844145,0.9841092,0.51514155,0.21412164,0.97952557,0.31724855,0.20459138,0.99939466,0.5206928,0.3508446,0.80807954,0.30857003,0.34602943,0.99767417,0.7511599,0.3705126,0.78984267,0.6642629,0.3688325,0.99100566,0.5142961,0.4896668,0.9968816,0.41107842,0.491626,0.9993575,0.36128014,0.6960304,0.9966078,0.515526,0.69357014,0.9992631,0.16433407,0.9061865,0.97906804,0.55968165,0.8992854,0.9917985
1,0.6412044,0.0962424,0.9890338,0.6626464,0.07850398,0.8382569,0.5901737,0.07634958,0.9896661,0.6285786,0.08956043,0.2346563,0.46174783,0.08791259,0.9755077,0.57409966,0.207423,0.97883075,0.3719425,0.19424474,0.9990489,0.51874524,0.35848665,0.8642478,0.31890252,0.3320794,0.99730754,0.75258845,0.36292687,0.865487,0.675804,0.35498497,0.9922977,0.6071871,0.46997494,0.99749136,0.44405392,0.47234526,0.99937904,0.5989211,0.6845985,0.9963952,0.37219346,0.6946154,0.99907696,0.49801,0.89231783,0.97450703,0.15756232,0.9042692,0.988917
2,0.62387407,0.0933336,0.9877972,0.6460605,0.07327184,0.8341242,0.5531645,0.074727274,0.9881362,0.6247657,0.08411064,0.27137664,0.40891638,0.09229976,0.97572315,0.57903117,0.21141452,0.98206586,0.33638483,0.2014247,0.99901414,0.47817007,0.3806967,0.87334853,0.2692211,0.33263585,0.99706274,0.7131862,0.4265739,0.8799031,0.68432117,0.35582313,0.99260086,0.5954516,0.47632313,0.99672145,0.41920453,0.48120424,0.9991412,0.61086434,0.7090068,0.99220383,0.45877212,0.72287095,0.9979539,0.39051446,0.8846516,0.93077254,0.1848613,0.89445335,0.96870047
3,0.56406265,0.09226125,0.9834803,0.60362434,0.07425258,0.8349049,0.4960018,0.07298293,0.98223084,0.5778525,0.08956985,0.35295916,0.3380907,0.09064172,0.9635725,0.4937369,0.21924724,0.9798923,0.22990972,0.20734456,0.9982591,0.3987744,0.39825687,0.85501117,0.17874172,0.33875224,0.99299836,0.6360843,0.48455778,0.8686217,0.62510765,0.3651795,0.9847837,0.47438022,0.47962216,0.99440515,0.30301988,0.48475495,0.9980538,0.45428142,0.70033354,0.99282736,0.44125193,0.7106944,0.99744886,0.28756973,0.92582166,0.9499465,0.3617053,0.9314273,0.9735015
4,0.6021753,0.08892297,0.9817793,0.6557101,0.070609145,0.83803374,0.53049314,0.071299225,0.9780467,0.65053385,0.0862095,0.42479375,0.38136318,0.09000158,0.9544822,0.53786117,0.2167929,0.98152,0.26619998,0.2024316,0.9985643,0.43134654,0.4005693,0.8647178,0.18930757,0.33233693,0.9936982,0.7033907,0.48687214,0.87436986,0.674544,0.37347272,0.9846128,0.46595675,0.4759666,0.9949092,0.30800867,0.48196083,0.99823785,0.34871995,0.68393534,0.9942887,0.5080498,0.70055115,0.9979679,0.23395048,0.9231963,0.96021694,0.5785443,0.94019186,0.979117
5,0.6384869,0.080811165,0.9803027,0.6762793,0.06431102,0.7442719,0.5732153,0.06467864,0.98454595,0.61876875,0.07733362,0.22758788,0.3952017,0.08025678,0.97491324,0.48366603,0.19988982,0.97434187,0.2778967,0.1938351,0.99851865,0.46479535,0.35486335,0.7718054,0.24037011,0.33141035,0.9927148,0.7324676,0.397308,0.7657538,0.6853512,0.39404747,0.97842926,0.43506148,0.47907087,0.99276066,0.33631492,0.48731074,0.99790335,0.24806781,0.68296355,0.99323916,0.53594375,0.7062636,0.9979405,0.12088807,0.90680325,0.95984584,0.64910203,0.93579656,0.9798221
6,0.6483157,0.07398898,0.9780539,0.69488156,0.056326807,0.80443394,0.57907933,0.0571453,0.981645,0.68132144,0.07047442,0.3167956,0.43692416,0.07383506,0.96007013,0.61047006,0.19310455,0.9645746,0.34815416,0.19078965,0.99655247,0.5916042,0.33716196,0.67790896,0.2907629,0.33389658,0.98216015,0.84694195,0.38634458,0.65324765,0.7860299,0.3975956,0.95493126,0.5660103,0.4799485,0.98761743,0.43616235,0.4881529,0.9959478,0.38006425,0.6947151,0.9866006,0.57359105,0.71959007,0.9956605,0.13501728,0.9013364,0.924743,0.5983724,0.9339237,0.96017146
7,0.759866,0.07681479,0.95913434,0.7941389,0.061828814,0.576311,0.7016567,0.06031576,0.9794796,0,0,0.13528919,0.53653044,0.07596399,0.9747292,0.64184296,0.19735546,0.92214507,0.43579286,0.19670282,0.9971349,0.6260119,0.34084585,0.44700268,0.4061689,0.33760953,0.9884664,0.8929223,0.40942875,0.45536023,0.861678,0.41771042,0.9634249,0.6382628,0.4859741,0.9905122,0.53285044,0.4943638,0.99811697,0.48612204,0.69445,0.9935882,0.6261074,0.72428226,0.9987429,0.19448023,0.89180183,0.975691,0.5534534,0.93914926,0.990703
8,0.76436347,0.075483866,0.9325063,0.80666745,0.060939908,0.57706314,0.705405,0.058426943,0.9646873,0,0,0.14561726,0.56652766,0.0705781,0.94442314,0.75734186,0.19211912,0.78207856,0.47435814,0.19249721,0.9917389,0.73613673,0.33895555,0.2395542,0.47592762,0.34217456,0.97468567,0.9205876,0.40869713,0.283166,0.92314,0.42450973,0.93466824,0.7843947,0.49430245,0.970292,0.61031735,0.5003294,0.9945701,0.65321517,0.7076395,0.98396724,0.649516,0.7331676,0.9972439,0.3047693,0.8888119,0.9591106,0.46578366,0.93716335,0.9860221
9,0.754105,0.07407911,0.89928365,0.8111741,0.05702309,0.567262,0.67214805,0.056050014,0.9450887,0,0,0.12954465,0.50048685,0.06684227,0.8883709,0.78837335,0.1847164,0.48380005,0.38862565,0.18475406,0.9618878,0,0,0.10825504,0.38871613,0.34351173,0.9084006,0,0,0.1630678,0.9061204,0.42671287,0.838568,0.84529036,0.4835172,0.7516306,0.5688164,0.48863712,0.9377527,0.7264673,0.69272316,0.84930366,0.5520884,0.7128843,0.9657282,0.44751492,0.90178186,0.7059017,0.3187015,0.9393716,0.86807734
