frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.46798226,0.08509752,0.9934063,0.51324946,0.06050864,0.9663511,0.40743554,0.06334486,0.98134834,0.565833,0.07261927,0.6116976,0.30637246,0.07789154,0.8603053,0.6735955,0.20291458,0.99286157,0.16023423,0.21484405,0.9952828,0.80433965,0.3900102,0.9712554,0.06839183,0.3779416,0.9822381,0.9176713,0.55327827,0.96138126,0.2839993,0.37131914,0.9745432,0.57284224,0.5489599,0.99376255,0.23953104,0.55841935,0.99454194,0.5497917,0.8146487,0.9509375,0.18843395,0.82048583,0.9581581,0.48736632,1.0006596,0.42968562,0.1990105,1.0006596,0.45357665
1,0.47997117,0.08214079,0.9938273,0.5256703,0.05810956,0.97021806,0.42493978,0.06069086,0.9819849,0.5786026,0.07051628,0.65313506,0.33459017,0.0752341,0.8485308,0.68484116,0.20019157,0.99271435,0.182645,0.21427841,0.9953864,0.81734043,0.38496253,0.9726169,0.07013847,0.37843126,0.98354983,0.92265856,0.55155045,0.9603772,0.24239644,0.37674236,0.9736094,0.5632018,0.55193204,0.99390054,0.23272137,0.56119365,0.9947431,0.549625,0.81692284,0.9396959,0.14546315,0.82697797,0.949046,0.49236456,1.0005479,0.35472012,0.122206934,1.0005479,0.37512636
2,0.49589953,0.08394673,0.99454594,0.53714097,0.06098626,0.96870965,0.44104627,0.062647566,0.9852367,0.5825247,0.074416496,0.580189,0.3413087,0.077116854,0.8705744,0.68119484,0.20459393,0.99256,0.19466464,0.21310112,0.9959586,0.8197781,0.38702428,0.9715726,0.08810546,0.36748916,0.9863777,0.91658425,0.55542225,0.95880294,0.22256978,0.37864494,0.97712564,0.56898,0.5487843,0.99487334,0.2461875,0.555249,0.99593914,0.5597335,0.81355,0.9495096,0.1458141,0.82155585,0.9603522,0.4963546,1.0006169,0.39832962,0.091838054,1.0006169,0.43016142
3,0.5281627,0.08190132,0.9946136,0.5731545,0.06035274,0.9759696,0.47544405,0.060205158,0.9813369,0.6255464,0.07836793,0.6829199,0.38203374,0.07736841,0.8034361,0.7274346,0.20962541,0.99495256,0.23678635,0.21744862,0.9944735,0.8538323,0.3905662,0.9835339,0.13091661,0.37080523,0.9816186,0.9324219,0.5652221,0.9700354,0.26086602,0.3881284,0.96938914,0.6308246,0.556097,0.9972953,0.29288012,0.5625198,0.9970584,0.6778571,0.8119566,0.9702298,0.15641198,0.8216232,0.9683695,0.6173033,1.0006635,0.526285,0.052871738,1.0006635,0.506713
4,0.5219991,0.08257078,0.9939287,0.5570774,0.059292745,0.9694419,0.46257854,0.06320535,0.98179793,0.59712756,0.07335034,0.6198894,0.35939902,0.08337572,0.8477752,0.7284929,0.20617951,0.99354964,0.20717108,0.22680452,0.99547005,0.8738847,0.3952675,0.97928953,0.12730782,0.39498588,0.98531485,0.92866665,0.5605066,0.9675601,0.2837003,0.40153557,0.97572,0.6488607,0.557724,0.99546874,0.28953534,0.56963557,0.9957729,0.7312335,0.80732423,0.9489537,0.19823468,0.8195293,0.95438427,0.7094385,1.0003308,0.39957145,0.10644869,1.0003308,0.41162318
5,0.4158711,0.08597415,0.99296147,0.4697757,0.06217556,0.9830831,0.3549347,0.06605733,0.96471334,0.5492606,0.07921823,0.8693575,0.27039328,0.08784682,0.66630197,0.70095813,0.2151008,0.9975085,0.13759167,0.23482901,0.99215853,0.8448847,0.40631792,0.99223524,0.078700036,0.3978405,0.9654186,0.8966252,0.5710056,0.98260236,0.23259895,0.39927685,0.94993746,0.6483692,0.5702999,0.99838066,0.258552,0.58312446,0.9970722,0.76192963,0.8121997,0.97688395,0.15595832,0.8242301,0.96160686,0.8134807,1.0,0.5971842,0.15370288,1.0,0.512633
6,0.4224746,0.08488666,0.99221146,0.478423,0.06058978,0.9772299,0.36071557,0.06446374,0.97161406,0.55533296,0.07593797,0.79523665,0.27276278,0.08594484,0.72766393,0.70900214,0.21204117,0.99279577,0.13362475,0.23051687,0.99221706,0.85301954,0.408522,0.9769275,0.085747875,0.3916235,0.97061026,0.8466077,0.5576877,0.96597934,0.19287148,0.38910478,0.95811397,0.63375425,0.5583959,0.99437356,0.23488496,0.56993634,0.99360126,0.792677,0.81765294,0.9598624,0.2230336,0.82572204,0.95873916,0.87887233,1.0003123,0.5493512,0.2636946,1.0003123,0.5527192
7,0.44376913,0.07665064,0.99138886,0.5076846,0.055098243,0.9760562,0.38313487,0.05745499,0.96434826,0.59354085,0.07167646,0.8287784,0.2953702,0.0776048,0.7049528,0.73704296,0.2024055,0.9951675,0.15113372,0.22244824,0.99302036,0.87656146,0.3792142,0.9831396,0.06605043,0.36865962,0.96892256,0.8730129,0.5620635,0.97451913,0.1197751,0.3913153,0.9602715,0.65110695,0.54500574,0.99588144,0.2684843,0.5577025,0.99480313,0.7540879,0.813582,0.9731092,0.33318055,0.8228564,0.9684588,0.79833126,1.0002675,0.62194717,0.4471863,1.0002675,0.6057824
8,0.47655308,0.08889294,0.9905409,0.54112184,0.067801096,0.9756797,0.41306296,0.069555916,0.9564251,0.63492554,0.08188451,0.864029,0.328158,0.086958535,0.6801117,0.7804147,0.21289244,0.9963129,0.20866665,0.22587033,0.993793,0.89944017,0.39771527,0.98360485,0.107233174,0.3744923,0.9660955,0.86539245,0.5703549,0.97503304,0.13642912,0.39779785,0.95828277,0.68016434,0.55851835,0.9961761,0.333763,0.5650679,0.9950917,0.63594586,0.831228,0.968661,0.4289677,0.8294248,0.9615996,0.5626965,1.0,0.5491,0.56900907,1.0,0.52661526
9,0.4321505,0.083987415,0.9900147,0.49706793,0.063714735,0.97995114,0.37463194,0.06452382,0.938518,0.5926591,0.07879673,0.90026623,0.29934847,0.081778154,0.52967095,0.73946655,0.21178298,0.9971355,0.19483888,0.22283208,0.9876673,0.8756193,0.40154588,0.98814756,0.10060276,0.37326905,0.92465186,0.8409921,0.58014345,0.9789889,0.075385995,0.3994419,0.9191197,0.62308025,0.5578975,0.994504,0.2999901,0.5612904,0.9891822,0.52458596,0.8240506,0.95446396,0.37257603,0.81841797,0.9148946,0.43871197,1.0,0.43508133,0.5192871,1.0,0.34193444
