frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.5111141,0.10136799,0.98612404,0.5683579,0.08205701,0.94691104,0.44764146,0.08577401,0.9685677,0.6598875,0.093492374,0.74682415,0.36571348,0.10011279,0.8724101,0.765965,0.20915231,0.9952886,0.24114335,0.21837221,0.9978033,0.8638251,0.3485541,0.9719858,0.0664036,0.34548843,0.98987764,0.8625905,0.44988614,0.9530484,0.2781988,0.39655438,0.980049,0.7530195,0.50381225,0.998694,0.41177145,0.51911277,0.9991049,0.85448444,0.71058536,0.9961939,0.4840159,0.7487399,0.99764013,0.8305847,0.89007074,0.98042893,0.5165714,0.94126284,0.98581576
1,0.4710869,0.09977999,0.9862634,0.5242928,0.08104591,0.95161575,0.41366833,0.08514593,0.9634796,0.6130828,0.09537556,0.7916298,0.34424472,0.10289751,0.84871584,0.7310861,0.21527317,0.9968997,0.23005837,0.22246584,0.9978551,0.8548368,0.35603467,0.9823057,0.060203962,0.34705997,0.9896136,0.8124573,0.44181073,0.9680884,0.25731125,0.404048,0.9804822,0.71927875,0.5010987,0.9992206,0.39507434,0.5153913,0.9993585,0.81778705,0.70716697,0.99782395,0.46898484,0.74732435,0.99839777,0.82058966,0.88587624,0.98801816,0.51545084,0.9421995,0.9903532
2,0.43518558,0.09954593,0.9853865,0.48395514,0.08015714,0.9561922,0.37699932,0.085769475,0.95324504,0.5720895,0.09390698,0.8351156,0.31261867,0.10667787,0.7985329,0.73469913,0.21556848,0.9976497,0.2089815,0.22909316,0.9971365,0.8956419,0.3596645,0.98716325,0.064290196,0.3544797,0.98467296,0.8428134,0.46073204,0.97382337,0.20482126,0.40167332,0.97250134,0.71546656,0.51019186,0.99919385,0.3796339,0.52177685,0.99913055,0.79371375,0.7304533,0.99739575,0.44927567,0.7485589,0.9974571,0.83911693,0.9173712,0.9837982,0.5422204,0.9318518,0.9846097
3,0.3920321,0.0928255,0.9842891,0.4486517,0.073333606,0.96160764,0.32747918,0.07886304,0.944348,0.56077844,0.08641635,0.87028444,0.26952666,0.10009176,0.7392735,0.7560348,0.20806506,0.99743193,0.18422239,0.22045782,0.9957717,0.90243286,0.3625187,0.9853837,0.07292102,0.35391572,0.9748224,0.808042,0.47588798,0.9668746,0.17879139,0.39840168,0.9546501,0.730564,0.50993556,0.99857056,0.36710018,0.5166231,0.99824643,0.7721919,0.736785,0.9927735,0.41788682,0.7387543,0.9918521,0.80618465,0.93253124,0.95074946,0.54480124,0.92511415,0.948752
4,0.37196404,0.08868457,0.9826606,0.4332972,0.0694047,0.9622222,0.2997933,0.075210735,0.9270183,0.559111,0.07985724,0.8910418,0.2348036,0.09550833,0.66790426,0.7694687,0.19700748,0.9980173,0.18103129,0.21032345,0.99497,0.90004414,0.34181836,0.9900181,0.1205074,0.33185682,0.96967155,0.7756477,0.4591934,0.9772012,0.14978226,0.38687482,0.9500219,0.7096111,0.48627704,0.99897313,0.33694544,0.48779854,0.99843913,0.7019257,0.7063218,0.9963625,0.3908748,0.68588334,0.99486744,0.770719,0.8924411,0.97565985,0.56911355,0.84791017,0.9715703
5,0.35572183,0.09303122,0.98154837,0.41946146,0.07365679,0.962764,0.28765148,0.07781378,0.9079736,0.5390073,0.08206372,0.9097801,0.22376107,0.09396913,0.6184823,0.7389824,0.19401202,0.9985726,0.21054676,0.21119905,0.99490094,0.9013043,0.3413822,0.99317205,0.2683725,0.33792764,0.96729875,0.755541,0.47781214,0.98247176,0.16280308,0.38024065,0.9453728,0.67998785,0.48944855,0.9992483,0.3470842,0.48845887,0.99864966,0.62655306,0.7086187,0.9972716,0.35665995,0.6781931,0.9954324,0.7164688,0.8949033,0.98034334,0.58732593,0.8367659,0.97464323
6,0.33304527,0.09695032,0.9776934,0.40478924,0.077238575,0.96448284,0.2663147,0.07975158,0.8665206,0.53631246,0.086883,0.931498,0.22388555,0.093142614,0.5415686,0.7113405,0.19953586,0.9986659,0.26260808,0.21335848,0.99247074,0.9102601,0.34728616,0.9942479,0.38158032,0.3420008,0.9479489,0.81305736,0.49005905,0.98410565,0.18650898,0.38679558,0.9221971,0.670897,0.49533483,0.99907374,0.3946634,0.49441698,0.9979023,0.57828456,0.7103462,0.9964089,0.36772144,0.6902915,0.9925149,0.6722994,0.8893134,0.9718113,0.5941701,0.84985495,0.95813173
7,0.29431683,0.093285605,0.95932144,0.38618413,0.07358519,0.97097564,0.22345136,0.07315099,0.6952974,0.55676156,0.08797411,0.962844,0.21163459,0.0861292,0.2760679,0.6765813,0.20398416,0.99840933,0.3242205,0.20917295,0.9556636,0.8539814,0.34673655,0.99436015,0.4529168,0.33846053,0.65709203,0.84740996,0.4994073,0.9802009,0.18234277,0.4166268,0.64584917,0.6849698,0.5028098,0.9979697,0.4825142,0.50264615,0.9894288,0.56824154,0.72564095,0.99393094,0.49267942,0.716954,0.97149366,0.67819023,0.90778214,0.95847195,0.726675,0.88400257,0.89844245
8,0.20936881,0.10052727,0.94103193,0.29169133,0.07919466,0.9677365,0.15305682,0.08088117,0.59311575,0.4713244,0.09007848,0.96914846,0.19040877,0.09135263,0.20937012,0.5483886,0.20988849,0.99815315,0.37668246,0.2085175,0.9157325,0.6193692,0.36368096,0.9912185,0.48364174,0.34437457,0.4091977,0.6211313,0.50880855,0.9609632,0.22673905,0.43808106,0.38649204,0.5824236,0.4969959,0.9974801,0.50806105,0.49458575,0.98413277,0.39266172,0.71600646,0.9957377,0.5810048,0.7042647,0.97596526,0.4954819,0.9086682,0.9785292,0.85278237,0.8792885,0.9402278
9,0.15061572,0.09393306,0.9374413,0.221051,0.070380494,0.9722282,0.107781984,0.07417366,0.5377523,0.38943478,0.08234027,0.9729787,0,0,0.18756914,0.39356673,0.1963371,0.9973652,0.3499805,0.19736253,0.89474857,0.38894066,0.35931784,0.992155,0.47042382,0.34095237,0.39618376,0.262976,0.5130343,0.9690581,0.23451392,0.48069426,0.4118612,0.47616115,0.4939667,0.99779737,0.41058844,0.50170887,0.9856814,0.5549071,0.70374566,0.9954568,0.32641602,0.74228865,0.9736997,0.87125945,0.8735913,0.9767943,0.41667074,0.9249238,0.9323593
