frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.8161622,0.33977368,0.96164995,0.853585,0.32765976,0.95280534,0.8281974,0.3016853,0.76281786,0.93247473,0.42067367,0.8784403,0.8522551,0.35354108,0.26868102,0.84752524,0.6643159,0.99378395,0.80318743,0.44072914,0.9670702,0.64816827,0.94860613,0.9845204,0.6204862,0.5003495,0.85644776,0.60108006,0.49167883,0.98415715,0.58007747,0.37971154,0.886947,0.51518756,0.87650716,0.98610944,0.48134,0.72889936,0.9640946,0.2843988,0.27856153,0.9869981,0.2917357,0.17146139,0.96645546,0.17745766,0.7750436,0.97095,0.19453506,0.7425494,0.94833785
1,0.8146121,0.33808497,0.9628026,0.85235417,0.3262531,0.9539899,0.8281096,0.30027345,0.7649968,0.933358,0.41909102,0.8803021,0.8547966,0.35069954,0.26655066,0.84618825,0.6619673,0.993874,0.8048464,0.43159956,0.9681524,0.6421209,0.94426274,0.98483366,0.61609614,0.47879076,0.8614471,0.5964321,0.47744536,0.9846464,0.5759227,0.35525325,0.89100516,0.5116129,0.87099403,0.98599875,0.47992125,0.7214925,0.96415186,0.27809715,0.27027494,0.98663807,0.29096246,0.16360281,0.9657923,0.1763136,0.76538813,0.9696605,0.1982528,0.73534614,0.9463817
2,0.8090302,0.34779593,0.9609852,0.8458585,0.33611572,0.95246017,0.82316875,0.3107763,0.75266796,0.9267143,0.42655197,0.8818021,0.8523328,0.35969436,0.26208776,0.8389116,0.66247857,0.99393845,0.8060047,0.43979594,0.967577,0.63743407,0.9355135,0.9851639,0.6213946,0.488073,0.8591727,0.59473205,0.48653236,0.9847418,0.5745233,0.36549968,0.88934463,0.50667244,0.867237,0.9862882,0.48043627,0.72131175,0.9643868,0.2782897,0.26604342,0.9868798,0.29448915,0.16342376,0.96610206,0.17319249,0.75393546,0.97031367,0.19722421,0.72649866,0.9472718
3,0.81857693,0.35232463,0.96417546,0.8558813,0.3417877,0.9540238,0.8315713,0.31465012,0.78005415,0.93412566,0.4337006,0.8787766,0.85652065,0.36320907,0.29363388,0.8448007,0.6672748,0.99400914,0.80712664,0.4407613,0.97189057,0.6400623,0.93734485,0.9847013,0.62614393,0.48401245,0.8764917,0.5926508,0.48136172,0.98432875,0.5827768,0.35854644,0.89939195,0.5109425,0.8701101,0.9871731,0.48066118,0.7212073,0.96867263,0.28303975,0.2780426,0.9876215,0.291895,0.16586024,0.96985537,0.176739,0.7670537,0.9720362,0.1942799,0.7283168,0.95219094
4,0.82161236,0.3565648,0.96123505,0.8589082,0.34404597,0.9515653,0.8361235,0.31713325,0.75512356,0.93972313,0.4310838,0.8801939,0.8658773,0.36053422,0.27215207,0.8493056,0.66589224,0.9939131,0.82026076,0.43847954,0.9703945,0.6372564,0.9464984,0.9847889,0.63198566,0.4931913,0.87059474,0.5952148,0.48958373,0.98446333,0.58153325,0.3671161,0.8963327,0.5184128,0.86815387,0.98709726,0.49390763,0.7194374,0.9679787,0.28293943,0.28682125,0.987889,0.29751363,0.17688604,0.9699767,0.1757228,0.76763123,0.9724196,0.19418652,0.7319685,0.95243233
5,0.82460505,0.36125392,0.9625748,0.8614417,0.34879407,0.95293224,0.8374207,0.3243264,0.7683132,0.9403128,0.43776348,0.87925094,0.8633574,0.3735989,0.28140566,0.8503493,0.6691637,0.9938175,0.81644523,0.4521101,0.97024393,0.6399746,0.9401285,0.9844624,0.63429135,0.5016251,0.8694613,0.5986488,0.49274355,0.9841263,0.5922354,0.37036842,0.89463454,0.51869714,0.8662077,0.986904,0.49013272,0.7215553,0.9674703,0.28636333,0.29079166,0.9874866,0.2956998,0.18327342,0.9688928,0.18269436,0.7703021,0.97148794,0.19418536,0.7316762,0.95066726
6,0.82982016,0.3544133,0.9616322,0.8673692,0.3440103,0.9518707,0.8428243,0.31731072,0.7655857,0.94259834,0.43817934,0.87593436,0.8652306,0.36861938,0.27705264,0.8492942,0.67195225,0.99374086,0.81150186,0.45706534,0.96813446,0.64097834,0.94258624,0.9845888,0.6246731,0.5122936,0.8597712,0.5992591,0.49951613,0.9841315,0.58000803,0.3802999,0.88851386,0.5192204,0.8846436,0.9863868,0.48886386,0.74314594,0.9650859,0.2874978,0.29081804,0.9870263,0.29772478,0.19237919,0.9666095,0.18687509,0.773278,0.97071093,0.20550469,0.749404,0.94800127
7,0.83127755,0.3523785,0.96537125,0.870112,0.34340167,0.95365685,0.84135765,0.31467804,0.79917747,0.9418544,0.44117752,0.86930174,0.8550214,0.36791366,0.3160757,0.84652317,0.6723394,0.99378777,0.7982361,0.45291638,0.9717292,0.6425413,0.935792,0.984212,0.6182373,0.49785888,0.87582546,0.59746796,0.49202013,0.98398155,0.57878244,0.37201667,0.8992146,0.5131044,0.86987835,0.98706853,0.47494492,0.7265719,0.9684731,0.28736684,0.28988892,0.9876853,0.2858515,0.18525477,0.9698824,0.1835233,0.7803763,0.9722306,0.19382164,0.7509661,0.9521807
8,0.83420646,0.35106948,0.96475816,0.87122965,0.34081173,0.95352036,0.8449257,0.31301823,0.7933043,0.94314814,0.4333785,0.8728985,0.86255115,0.36284235,0.31490758,0.8534181,0.6666885,0.99387664,0.80792,0.44348517,0.97208136,0.6517105,0.9446308,0.9841235,0.6307198,0.49627483,0.8761704,0.5982613,0.49630645,0.98371315,0.5869997,0.37052482,0.8985801,0.51909375,0.8659405,0.98702943,0.48243678,0.71844953,0.96855396,0.30039358,0.2924896,0.9875882,0.29531196,0.17451811,0.9699486,0.19925103,0.7824819,0.9720962,0.19888297,0.7331512,0.952478
9,0.83144337,0.34972718,0.9652372,0.86935925,0.33986187,0.9539783,0.8419689,0.31227514,0.79726887,0.9411137,0.43563342,0.8716175,0.8575049,0.36505562,0.31445575,0.8479638,0.66835517,0.99382436,0.8001677,0.45016152,0.97132796,0.646485,0.9379587,0.98423684,0.6216831,0.502264,0.8732464,0.6011214,0.49661452,0.98383415,0.5819751,0.3793655,0.8965439,0.5129888,0.86715347,0.98655176,0.47495124,0.72361594,0.96694887,0.29289216,0.29469156,0.98677737,0.28813803,0.18440822,0.96743786,0.19625865,0.7847782,0.969835,0.19765085,0.74400496,0.947924
