frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.15130815,0.39397824,0.9509397,0.1500532,0.3212666,0.9293915,0.12220011,0.37812606,0.83353305,0.18209536,0.21907571,0.7578254,0.097122684,0.35694373,0.4139189,0.26746905,0.24130501,0.9942883,0.14827994,0.4246112,0.97202516,0.3432267,0.42194068,0.9786685,0.18274125,0.6290642,0.83042634,0.2618546,0.68177474,0.9099657,0.20185313,0.7490182,0.7476963,0.47445256,0.36451745,0.9910124,0.40038142,0.50034356,0.9803059,0.69187945,0.48811755,0.94354695,0.65965986,0.62305665,0.9001582,0.87174493,0.44356665,0.78593516,0.8453248,0.50694454,0.7311382
1,0.050437823,0.4489176,0.73738796,0.052698713,0.356951,0.6364527,0.023941528,0.4316371,0.48675427,0.09695638,0.23209444,0.4831701,0.0111052785,0.4039433,0.227731,0.18021987,0.28894833,0.9609805,0.110211626,0.514048,0.89989716,0.2900346,0.38575393,0.90111154,0.22591254,0.724496,0.6479428,0.2598216,0.45107174,0.75262696,0.19517042,0.94083655,0.5253494,0.40513816,0.4586799,0.98583823,0.36085173,0.6098803,0.9752959,0.5954,0.6624073,0.95283645,0.6235973,0.8300293,0.9308839,0.8657791,0.5254341,0.8654368,0.84723485,0.62985045,0.84297365
2,0.1279095,0.45812467,0.85446084,0.124735825,0.35125613,0.77286327,0.09736712,0.4344979,0.64575547,0.15340905,0.22663887,0.5244358,0.06855002,0.42469022,0.29746285,0.25463933,0.3481909,0.97659963,0.15663452,0.61707914,0.92322683,0.38930094,0.44901216,0.9335254,0.27438185,0.7773243,0.6766839,0.28566578,0.6998241,0.86521953,0.2523736,0.93343806,0.6704871,0.46422598,0.506632,0.9843248,0.4083217,0.6726889,0.9692663,0.62660354,0.5138116,0.9596004,0.6359359,0.7141999,0.9342488,0.8237048,0.42904472,0.90196234,0.8123081,0.5559406,0.87611634
3,0.19298378,0.5966821,0.9845925,0.188764,0.51009977,0.9712272,0.16546416,0.59029126,0.93070626,0.21916042,0.39015198,0.85683495,0.1525924,0.5904293,0.50879455,0.3165539,0.3550669,0.9952939,0.18842268,0.71278954,0.9918321,0.4317528,0.24540211,0.97717744,0.10616234,0.8559739,0.9361613,0.45309195,0.28553766,0.92647666,0.062475774,0.74182236,0.89628106,0.5520463,0.6916941,0.97499233,0.4860675,0.91317105,0.9675799,0.70043164,0.5069392,0.89108837,0.67499816,0.7372984,0.8577861,0.8287972,0.6322353,0.6443997,0.8680442,0.78320235,0.6178391
4,0.18744965,0.61907226,0.98295,0.18068288,0.5277508,0.9657904,0.15317951,0.6081453,0.93175834,0.21073297,0.41640186,0.80817044,0.13394395,0.6219494,0.512468,0.29693484,0.42884585,0.99318343,0.1825096,0.75951636,0.9912321,0.39376393,0.3093522,0.9642701,0.090418,0.8876846,0.9300491,0.47916684,0.24123037,0.89091575,0.03735299,0.77280027,0.8854066,0.54893327,0.63384616,0.9764455,0.49651605,0.84354466,0.97316843,0.70596564,0.5358443,0.92376316,0.69706297,0.7385639,0.9098325,0.83792806,0.5949079,0.75382733,0.85926783,0.71781594,0.75011265
5,0.16973335,0.66283697,0.97690386,0.16386366,0.57819855,0.95400053,0.13377258,0.6525133,0.9300939,0.19081868,0.47001722,0.7086884,0.10402348,0.6612387,0.47929814,0.28466085,0.4916158,0.9917286,0.15864223,0.7876928,0.9763323,0.4381188,0.35717928,0.96298283,0.14144938,0.92162377,0.8433065,0.5205466,0.16384988,0.88662255,0.11817853,0.96199155,0.75935113,0.51385766,0.7517521,0.97853285,0.4497415,0.93643254,0.96174717,0.70449066,0.6661137,0.9287646,0.69145,0.8239666,0.8831292,0.8728603,0.7090406,0.79931426,0.8737779,0.7719616,0.754823
6,0.11342827,0.6944855,0.936724,0.108580194,0.6254539,0.873119,0.08201494,0.691946,0.8477154,0.13226289,0.5308725,0.4633139,0.04902082,0.68990654,0.3422665,0.22776076,0.51735383,0.9684997,0.13272157,0.75980985,0.9240081,0.40720147,0.36418685,0.9379812,0.22558227,0.7295593,0.78980565,0.41758752,0.23063402,0.9197198,0.27449438,0.4707436,0.8446319,0.46953323,0.675984,0.97926724,0.41349465,0.82560116,0.96428174,0.6204497,0.57531077,0.96689075,0.62440324,0.7675599,0.9490872,0.81391895,0.64404577,0.9186569,0.81342286,0.776648,0.8982079
7,0.1843564,0.7340362,0.9759101,0.17890422,0.6650064,0.9499829,0.14830337,0.7261646,0.8934019,0.2164734,0.57575595,0.7836769,0.13129704,0.73310304,0.42535412,0.29576123,0.5627529,0.9958611,0.1808812,0.82704705,0.9901119,0.38571936,0.39847788,0.9831073,0.101611204,0.95870215,0.9182821,0.47230402,0.13561505,0.9177545,0.04631149,0.8511678,0.8400106,0.53707796,0.7436544,0.98527825,0.48183388,0.9006526,0.9758051,0.7250895,0.7269365,0.9087277,0.7197907,0.8547904,0.8529568,0.88917905,0.6799441,0.6443676,0.90713084,0.7343952,0.5798084
8,0.17831413,0.7372048,0.9766634,0.17342606,0.6670115,0.9480921,0.14378393,0.72315884,0.89692247,0.2103813,0.5778384,0.7491621,0.12653261,0.72423834,0.41485947,0.28758675,0.57229924,0.99474055,0.17563781,0.83777565,0.99064386,0.38297525,0.38421983,0.9792604,0.092995204,0.9627769,0.9301427,0.47525862,0.14037085,0.9158007,0.04640073,0.8684315,0.8724173,0.5448477,0.70994365,0.9840497,0.49318492,0.8703777,0.9774239,0.7412592,0.6464931,0.9189902,0.72769624,0.78684735,0.885785,0.8927833,0.57039607,0.7378792,0.90166974,0.64996946,0.7030266
9,0.17962837,0.74075955,0.97844124,0.17510459,0.6721071,0.95447993,0.14438917,0.72963387,0.89984745,0.21401271,0.58468723,0.77722967,0.12769519,0.7329376,0.42195928,0.29397577,0.57557535,0.9958139,0.174397,0.83593583,0.9901598,0.38578802,0.39952782,0.98332375,0.092396766,0.95891845,0.91796225,0.47028854,0.16953021,0.9235649,0.055681877,0.86324036,0.8477367,0.5432311,0.7437041,0.98407537,0.48504958,0.89960366,0.9736685,0.7343097,0.6981614,0.90299034,0.72049206,0.8264413,0.84223557,0.8984684,0.6398776,0.65906376,0.91138226,0.69286644,0.5925239
10,0.16506366,0.751369,0.98365086,0.15634833,0.683132,0.9652727,0.12874423,0.7409718,0.9292328,0.1855659,0.58565766,0.7504536,0.10498511,0.73693395,0.46811146,0.2805497,0.57333773,0.99504435,0.16348803,0.837032,0.98645395,0.3836523,0.372225,0.98129636,0.111338004,0.9375855,0.90567094,0.44902638,0.18116713,0.9376318,0.078215785,0.9462178,0.86395293,0.5452349,0.74175227,0.98363656,0.48784012,0.89540035,0.97245085,0.714451,0.6554795,0.94933224,0.70283353,0.77787256,0.9137337,0.87063855,0.69306856,0.8435053,0.8745483,0.735068,0.80468744
11,0.17102937,0.73422277,0.98385334,0.16078584,0.6644038,0.96252704,0.1327839,0.72554296,0.934381,0.1873075,0.5707534,0.7100757,0.10710751,0.73059803,0.50151014,0.28050342,0.56995904,0.9950918,0.16491835,0.838802,0.9845532,0.3900195,0.37818733,0.98054963,0.12111689,0.93990964,0.8918431,0.4482337,0.17391942,0.93278164,0.097411856,0.9233331,0.8465965,0.53340304,0.7813723,0.9792586,0.47626203,0.94011945,0.96254814,0.7240148,0.65655756,0.92994624,0.71607864,0.78722215,0.87936735,0.87090856,0.70061487,0.79646647,0.8828547,0.74752706,0.7435525
