frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.121541254,0.43174028,0.91016734,0.11446024,0.31640163,0.8623629,0.095028184,0.40639204,0.74190956,0.13726851,0.118575834,0.5702213,0.067271,0.32754883,0.40962064,0.2374846,0.1914949,0.9929333,0.1248923,0.4452782,0.9271725,0.33208048,0.51207244,0.9726802,0.20947322,0.7808043,0.58527505,0.25715682,0.86900157,0.8785217,0.22751154,0.87687135,0.539495,0.4593996,0.43234503,0.9885514,0.3896382,0.61446404,0.9637889,0.63251,0.60419434,0.9678899,0.62906957,0.7753004,0.916433,0.81911236,0.6172086,0.9017228,0.8139193,0.6402551,0.839142
1,0.17262116,0.45222005,0.9415507,0.16173264,0.35910156,0.9356657,0.14749263,0.4479656,0.72080874,0.18182112,0.18847656,0.8706168,0.12938012,0.40833077,0.2911952,0.28950548,0.15125825,0.9981717,0.15437828,0.43111333,0.97566664,0.3788108,0.4802447,0.99314076,0.116847195,0.6992581,0.7867467,0.28659868,0.8310115,0.93570065,0.074327506,0.5617042,0.6200147,0.5038557,0.29552895,0.9914751,0.42738378,0.4882895,0.9703453,0.6842162,0.56432545,0.90487164,0.63617766,0.7265709,0.7303385,0.86285853,0.49060506,0.52402264,0.83937895,0.5151088,0.35157382
2,0.08464106,0.46377233,0.8822418,0.086731434,0.3395873,0.8244151,0.053110357,0.4336144,0.7421456,0.12066881,0.16243766,0.54115117,0.018646935,0.3742543,0.44141433,0.20556606,0.22026758,0.9854739,0.08859321,0.4650461,0.92309374,0.29680985,0.51543635,0.9442671,0.1933854,0.7417632,0.58828294,0.22730048,0.91059524,0.78403115,0.1968054,0.90081805,0.4785265,0.42034003,0.35315618,0.9852636,0.3448335,0.53457063,0.9645654,0.5983773,0.6895828,0.95243496,0.59424174,0.86706746,0.9032631,0.8416364,0.6057072,0.8562428,0.82342935,0.6434439,0.7984436
3,0.10035081,0.38348687,0.9053442,0.09762545,0.26046175,0.861804,0.06673436,0.35852978,0.75898814,0.12903412,0.10593773,0.58806944,0.032699414,0.3337957,0.43744653,0.22560066,0.2334295,0.9911911,0.09984924,0.5013902,0.92874986,0.31442982,0.52588063,0.96007,0.19410002,0.8035444,0.55359554,0.23278008,0.87056255,0.82172304,0.2057467,0.8919918,0.47264215,0.44590804,0.42499048,0.9873761,0.3685976,0.6137963,0.96351576,0.63770497,0.65789527,0.95865685,0.6339738,0.8331162,0.90335363,0.8525385,0.60347795,0.8713867,0.8422589,0.6274836,0.8049668
4,0.17858613,0.38934407,0.9591944,0.16866907,0.29092687,0.95267594,0.14968964,0.38652423,0.78134084,0.19346505,0.14808844,0.8939391,0.13143611,0.38728043,0.3413333,0.29848403,0.1654129,0.9987037,0.1662344,0.4521557,0.9829122,0.37996024,0.47312525,0.9940686,0.12051236,0.678013,0.8214422,0.29606488,0.8256446,0.9394654,0.06548007,0.5393148,0.65816915,0.5177361,0.33239856,0.993572,0.44374585,0.5347128,0.97800964,0.7198157,0.5491548,0.9269135,0.6835664,0.7239162,0.79291725,0.8852839,0.49718496,0.5906386,0.8739239,0.5314477,0.42691708
5,0.109240346,0.38849628,0.92608905,0.110471,0.26694795,0.8875731,0.072876915,0.35788223,0.8067467,0.1464594,0.12871897,0.6044386,0.034246646,0.34100205,0.48285416,0.22922777,0.25884745,0.9925136,0.10298034,0.50221986,0.9382717,0.3010144,0.5625133,0.96423596,0.19472508,0.81738424,0.5787395,0.23639035,0.894606,0.8275869,0.21029834,0.9049924,0.49229687,0.44812056,0.41054967,0.98674625,0.3684396,0.59151125,0.9613547,0.65418595,0.6674364,0.95028955,0.646775,0.82718694,0.8847938,0.8621913,0.5940363,0.8390354,0.84947264,0.6026329,0.7607936
6,0.31423685,0.36971408,0.9782151,0.31140614,0.28525856,0.9817417,0.27050734,0.3524916,0.87181073,0.35678053,0.19071622,0.9214161,0.24181709,0.3615026,0.28730252,0.54380447,0.17054075,0.9925396,0.27243164,0.49058405,0.95824116,0.70312124,0.3955023,0.98505694,0.0765469,0.79466563,0.82068443,0.60592335,0.8172978,0.96105367,0.1297365,0.406902,0.82010275,0.8012277,0.47078618,0.96201617,0.5927777,0.6297564,0.91298366,0.8599123,0.56515616,0.6432742,0.39964956,0.8240189,0.3986768,0.8647286,0.4342812,0.24724644,0,0,0.14444853
7,0.17552152,0.3927087,0.96292317,0.1682435,0.29528934,0.9592372,0.1462451,0.3902068,0.8094348,0.19535914,0.1580716,0.90432096,0.12595929,0.39266953,0.3577616,0.30025485,0.16341242,0.99871206,0.15853068,0.4519812,0.98159826,0.38927105,0.4548656,0.9941917,0.12023106,0.6714119,0.814652,0.30411053,0.8211534,0.94526225,0.069541745,0.55154043,0.6604406,0.5041674,0.3594926,0.9940725,0.42105913,0.5570897,0.97904027,0.6992334,0.5985652,0.9306193,0.6418046,0.773065,0.7961356,0.8758806,0.5270919,0.6110115,0.8397749,0.5656989,0.43879205
8,0.20186575,0.49090502,0.8306229,0.19757342,0.3965205,0.69165707,0.1727995,0.466052,0.6220863,0.2188569,0.25625807,0.40855277,0.13998666,0.424781,0.37662563,0.30534866,0.34648964,0.98592895,0.20356627,0.54338247,0.93844175,0.42085558,0.519994,0.96139765,0.3066416,0.7106877,0.73122275,0.35600093,0.81901544,0.86121553,0.31040153,0.8506634,0.6525943,0.50970143,0.5355726,0.9924683,0.44941607,0.6811265,0.98232204,0.70429873,0.7082194,0.9673797,0.7052151,0.8588339,0.9382278,0.8848296,0.6960339,0.8618299,0.8720943,0.750326,0.811896
9,0.20082243,0.38439694,0.9539714,0.19579934,0.25522333,0.94794405,0.16978183,0.37459522,0.84966993,0.23052263,0.1087295,0.81659037,0.1521796,0.4019654,0.34650457,0.35091284,0.21417782,0.98975813,0.20939192,0.50053555,0.9519517,0.45160767,0.68964523,0.9313065,0.19523923,0.8268811,0.67580765,0.36492682,0.98125833,0.7657985,0.15795742,0.76879114,0.55908245,0.5453038,0.43033215,0.9492858,0.46138644,0.62088597,0.91164243,0.6964441,0.5078073,0.85631436,0.65517604,0.6507094,0.77815866,0.8634775,0.6144795,0.6783437,0.83933306,0.5910822,0.6361682
