frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.17844597,0.37921715,0.9388,0.17945072,0.30675972,0.9435041,0.15712595,0.35005745,0.69868,0.22908916,0.17479879,0.86617535,0.1550326,0.2761095,0.29965004,0.33727926,0.2027664,0.9953674,0.21757947,0.28330013,0.96751696,0.31121895,0.7059321,0.9801615,0.17913312,0.6750516,0.7771787,0.17217982,0.8801795,0.86313987,0.0941644,0.7867905,0.63749677,0.63301986,0.26135427,0.9642487,0.551411,0.3666886,0.92890537,0.795447,0.49277937,0.7687216,0.74877745,0.56959623,0.6292014,0.9316626,0.33276296,0.4142762,0.90561473,0.34758055,0.3518079
1,0.16066939,0.38810685,0.96007025,0.15752175,0.30489254,0.97056794,0.13397643,0.3599472,0.7255547,0.20191021,0.15986897,0.9380357,0.12799218,0.3001186,0.2217869,0.32158908,0.18857887,0.99663734,0.19372009,0.31956583,0.97045654,0.30303878,0.699281,0.9859278,0.12027171,0.6545689,0.776721,0.13403256,0.85850865,0.9118413,0.018311076,0.50508153,0.67738146,0.62241477,0.20828962,0.9616099,0.5425148,0.3293054,0.91501635,0.7711782,0.4784799,0.7489923,0.72187847,0.58623105,0.5660854,0.8895584,0.33516082,0.3238965,0.8639132,0.38951683,0.25030556
2,0.16687696,0.37659818,0.96502066,0.16227815,0.2958432,0.9700771,0.14413205,0.352429,0.7501828,0.20505902,0.1436429,0.9397798,0.1455128,0.2851841,0.26081806,0.32337314,0.1728779,0.99733424,0.208125,0.2970875,0.9828547,0.3043484,0.7000057,0.98739326,0.13708445,0.61860037,0.85584784,0.12902445,0.86806625,0.9091696,0.022801176,0.4439489,0.73538005,0.6227223,0.23947828,0.9788616,0.55089283,0.35941297,0.9588414,0.78149,0.5084858,0.8622348,0.7366591,0.6044048,0.76484936,0.9227465,0.44202727,0.4977594,0.89927536,0.48318022,0.44094342
3,0.17492966,0.35350245,0.9711884,0.16896155,0.24954991,0.9760684,0.13863286,0.32660657,0.80154866,0.2142896,0.107863426,0.944657,0.12661578,0.30123323,0.31760988,0.33083072,0.21494614,0.99804026,0.19239803,0.35828152,0.984153,0.303539,0.7283213,0.98904043,0.09927495,0.65834457,0.8293788,0.15679605,0.8816924,0.9115683,0.027777147,0.4417237,0.718082,0.622867,0.23967049,0.9794,0.5379386,0.37429008,0.9539366,0.8012902,0.4506073,0.840274,0.74663854,0.5738402,0.7048436,0.92830354,0.27362862,0.4474875,0.8772862,0.31999442,0.36102858
4,0.18065223,0.3021075,0.96990216,0.17907093,0.20325515,0.97399,0.1453437,0.27811155,0.80792224,0.2277718,0.0955398,0.94053644,0.1320389,0.2771513,0.3556198,0.3316502,0.20677492,0.9981077,0.19502346,0.34613952,0.98626083,0.30829144,0.6705572,0.98909235,0.11429366,0.6227451,0.8372788,0.15075372,0.9232257,0.9053354,0.06625804,0.44364116,0.72112566,0.60836023,0.24881366,0.9857041,0.5199377,0.37986955,0.9681979,0.7745376,0.5073597,0.8901261,0.71158737,0.6434536,0.7887627,0.9202754,0.32847676,0.5383776,0.8591356,0.38819602,0.44414738
5,0.17958668,0.30555117,0.9710896,0.18075581,0.19967312,0.9776664,0.14278685,0.27960718,0.8158856,0.23235077,0.08763221,0.9534725,0.12745887,0.2781785,0.36189342,0.33851203,0.20554373,0.9982667,0.1783304,0.37672397,0.98661786,0.30699894,0.7210633,0.98904526,0.079327576,0.7057749,0.8194286,0.15379168,0.87291723,0.9125549,0.017674146,0.37715062,0.7051697,0.5977412,0.23384498,0.982591,0.499825,0.38066137,0.95998883,0.7402735,0.49032328,0.86839366,0.68327963,0.6473504,0.74106336,0.8720618,0.30905497,0.487892,0.8474946,0.39411694,0.38832647
6,0.17994422,0.292003,0.96854466,0.1808635,0.19087322,0.9749951,0.14483726,0.26813164,0.80075765,0.22886659,0.085103616,0.9493758,0.12866989,0.26715875,0.3449803,0.32749954,0.20136377,0.9983864,0.18615626,0.3391719,0.9849626,0.30166402,0.7288289,0.9907329,0.10297123,0.6425818,0.815346,0.15531406,0.9032215,0.9214591,0.026930498,0.40142897,0.6914268,0.57886845,0.22741854,0.98671246,0.4904544,0.35641035,0.96673065,0.7085561,0.5552041,0.8953464,0.6607079,0.6882396,0.77103806,0.8686587,0.38884658,0.5307269,0.83171135,0.44925153,0.41323036
7,0.17525867,0.3006332,0.9713278,0.17435233,0.20723236,0.97236,0.14431415,0.27053154,0.79864436,0.22476365,0.08990501,0.9398113,0.13867499,0.2468184,0.33256575,0.3242125,0.20079827,0.99849975,0.20471641,0.3082365,0.98946697,0.30355516,0.6669374,0.99115795,0.1364151,0.5806137,0.88184094,0.14729625,0.89393824,0.9208866,0.05113355,0.45198587,0.77308273,0.5900265,0.31722754,0.99173486,0.51362646,0.4289624,0.9822322,0.7867338,0.44419283,0.95041627,0.7357564,0.53821194,0.906973,0.9272868,0.34620446,0.77770126,0.88545763,0.38191095,0.72304034
8,0.17606007,0.29916415,0.97251254,0.17713991,0.19364105,0.9755672,0.14054056,0.27697477,0.83749044,0.23031719,0.08425468,0.9438681,0.12853579,0.2789832,0.40704554,0.32542711,0.20391922,0.9980222,0.18682273,0.36769217,0.99014014,0.29897252,0.66344523,0.9871432,0.09344012,0.65251607,0.8662558,0.16731267,0.88115364,0.89468235,0.051524747,0.39024124,0.74943966,0.59390444,0.2377562,0.98834395,0.5067283,0.38582078,0.97761077,0.73468035,0.5711082,0.911975,0.68266475,0.74426097,0.84351003,0.9085756,0.36794385,0.5750828,0.8592292,0.47052857,0.49870685
9,0.1717985,0.29841027,0.9756566,0.16781852,0.2036736,0.97576773,0.13905343,0.27743423,0.8121349,0.21783645,0.08762433,0.95155907,0.13383685,0.26853865,0.3737109,0.32795578,0.20467038,0.99909604,0.19233549,0.3346893,0.9936127,0.30387592,0.683208,0.99371696,0.09395611,0.61077034,0.90667415,0.1487663,0.8968404,0.92743963,0.035796463,0.4071638,0.7919917,0.62207544,0.2872401,0.99574345,0.5405197,0.42165646,0.99058026,0.8221486,0.52315885,0.9724487,0.7900929,0.65513945,0.9455636,0.965173,0.4956332,0.8077897,0.9567924,0.5624295,0.75575525
10,0.17498262,0.2943746,0.9763155,0.17401253,0.1949874,0.9757463,0.13808315,0.2729401,0.8486537,0.2241038,0.098119564,0.9445832,0.12227093,0.28609377,0.45222542,0.32429323,0.22446002,0.9989999,0.17336413,0.37620988,0.99337643,0.31088662,0.6752679,0.9925498,0.08497559,0.6510248,0.8945113,0.16574876,0.865407,0.92321426,0.045044508,0.393538,0.7812229,0.59888345,0.23802106,0.99514425,0.5087978,0.3851811,0.98912,0.7965266,0.4957197,0.97044647,0.7564188,0.64402765,0.9404947,0.9487691,0.46161893,0.7998358,0.9411047,0.53908205,0.7402389
11,0.17181909,0.3065745,0.97175467,0.1694838,0.20637374,0.9737949,0.13932678,0.28362274,0.8141995,0.22326475,0.08886477,0.94005644,0.1351947,0.2767471,0.35984576,0.33195204,0.20031631,0.99785715,0.19202037,0.35687584,0.9899305,0.30615893,0.647542,0.986839,0.087618254,0.6345121,0.87956864,0.16182621,0.8775623,0.89765066,0.053001206,0.3893485,0.7796846,0.61990166,0.2537721,0.9867639,0.5331086,0.40029195,0.9757367,0.8028134,0.49008074,0.91434044,0.751125,0.6446211,0.85898393,0.9420893,0.39799464,0.5942118,0.90473324,0.4771282,0.53998685
