frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.056286816,0.588358,0.77899295,0.045720138,0.5400325,0.54465353,0.032042243,0.586614,0.60290194,0.07274903,0.54132026,0.3864253,0.03064454,0.6625792,0.46743,0.17734356,0.6021423,0.94316524,0.14151779,0.76837885,0.974962,0.31764412,0.70184386,0.8715155,0.3162722,0.91574013,0.9603745,0.314955,0.3543441,0.86754084,0.32703844,0.3766769,0.951058,0.48408788,0.6765752,0.9549629,0.45947388,0.8001413,0.97322106,0.6909526,0.06582855,0.9567882,0.678951,0.13053855,0.97679263,0.78629535,0.66785276,0.9354032,0.8422532,0.714555,0.96004826
1,0.03691884,0.6081059,0.7660167,0.028001685,0.55665815,0.6068586,0.015082539,0.60215616,0.5231355,0.06477016,0.5470521,0.49608648,0.023261024,0.6689252,0.33756453,0.18239793,0.60160345,0.9541243,0.13661806,0.7763578,0.959861,0.3277671,0.7070064,0.90220624,0.30714512,0.93983215,0.92858505,0.3127716,0.37147918,0.8911527,0.32914582,0.39621824,0.9228582,0.48765177,0.6812667,0.95621103,0.4580448,0.80380386,0.96350455,0.69810903,0.048681527,0.9605036,0.6820222,0.106190845,0.9705639,0.7825861,0.6624268,0.94155437,0.84219027,0.6945908,0.95569336
2,0.11192583,0.34067893,0.5628788,0.11352428,0.29243624,0.32072327,0.09745568,0.33308017,0.3025941,0.16465153,0.32772374,0.29858315,0.11056569,0.42493522,0.245841,0.2814523,0.4138484,0.925856,0.13396357,0.6413393,0.9532303,0.34479734,0.5404084,0.8978567,0.19359712,0.96905303,0.93864036,0.28821898,0.4093368,0.89602274,0.22975408,0.47623205,0.93908083,0.50225663,0.71359086,0.95260495,0.403878,0.85103136,0.9638204,0.7109824,0.063857,0.94735205,0.61762106,0.14346379,0.96310735,0.7512378,0.72525346,0.91512483,0.79503554,0.7605337,0.93682677
3,0.073437534,0.52249855,0.64847124,0.0699507,0.46634665,0.42175114,0.053071387,0.5317035,0.38850936,0.122567,0.4771771,0.3493382,0.06477608,0.6378197,0.25002062,0.25981185,0.5088404,0.9062547,0.14384124,0.79395515,0.9493377,0.3948485,0.5539911,0.86256456,0.27798682,0.9964113,0.9336492,0.3428131,0.4389012,0.87582666,0.3220554,0.48749152,0.9314836,0.52076656,0.6877739,0.91750914,0.44580066,0.8437974,0.9412379,0.68278015,0.01819785,0.9032066,0.62629956,0.12680799,0.9346811,0.7617593,0.67782646,0.84727955,0.8189825,0.72030514,0.88870215
4,0.041644268,0.5954011,0.8046803,0.03465327,0.55165553,0.6305719,0.015130662,0.60439837,0.6078494,0.07257881,0.57501423,0.46167362,0.014354927,0.71262026,0.3911874,0.18701783,0.6264037,0.9469573,0.12092949,0.8264613,0.963584,0.32475942,0.69112504,0.8872314,0.28698108,0.96744984,0.93630284,0.3140799,0.4097507,0.88489234,0.3293564,0.4516372,0.93180394,0.48118308,0.7236397,0.93836105,0.43625367,0.85710865,0.9529649,0.68941134,0.04496098,0.93710583,0.6633134,0.12612246,0.956248,0.77795285,0.6520666,0.9069198,0.8358214,0.69304985,0.9314818
5,0.056219094,0.62644637,0.898976,0.047963377,0.5727185,0.82660776,0.028678868,0.62758255,0.7505596,0.08229127,0.56448317,0.6643284,0.027032776,0.7118476,0.46344477,0.18883045,0.605408,0.97560805,0.14569513,0.8266739,0.9666672,0.3492471,0.5943114,0.9326154,0.323538,0.9112049,0.9147564,0.36282787,0.33262843,0.91827184,0.37776577,0.36255762,0.91303325,0.47760087,0.6702219,0.9585275,0.45095146,0.81392866,0.95602643,0.68888265,0.050820492,0.95779216,0.68232954,0.13544804,0.95988,0.7670069,0.6730726,0.9331557,0.83246547,0.7032644,0.9398932
6,0.04938653,0.6086722,0.86431015,0.042034645,0.55309045,0.7323037,0.022171209,0.6111566,0.71282667,0.08296286,0.54253316,0.56263334,0.02823455,0.6918661,0.4817587,0.18542019,0.60228926,0.96384543,0.15403676,0.784273,0.97409093,0.34442705,0.61367875,0.90286636,0.3435079,0.85116476,0.94882494,0.4236645,0.32876775,0.89493084,0.41409925,0.35326347,0.9394507,0.461507,0.6936356,0.9595117,0.44208694,0.8217307,0.96922404,0.6653846,0.088170774,0.9593012,0.6720352,0.1546862,0.9724963,0.7620593,0.6643776,0.9394259,0.83410984,0.68695205,0.9562639
7,0.041893482,0.6355868,0.82205737,0.03664933,0.58945817,0.7024005,0.01719809,0.62938327,0.68917775,0.07585191,0.58769864,0.5533652,0.02351391,0.6950067,0.4855755,0.16256337,0.64906377,0.94572586,0.15130787,0.76414865,0.9572804,0.33489144,0.6017086,0.83476675,0.3666121,0.74903685,0.9089272,0.4723919,0.37985468,0.80884016,0.47668296,0.38058972,0.8838647,0.43455836,0.635601,0.9531761,0.42859703,0.73801166,0.96298075,0.6728264,0.18009554,0.9631676,0.6790784,0.20464715,0.97485954,0.7803087,0.6682675,0.95760715,0.83775795,0.6560228,0.9692507
8,0.06620381,0.6028359,0.85138637,0.053850736,0.5712866,0.7656126,0.042323183,0.6254811,0.7437259,0.065767966,0.60409075,0.57108563,0.03345856,0.7412175,0.51134795,0.14783213,0.624748,0.9424943,0.17639223,0.77151585,0.9157905,0.30279925,0.53034526,0.82120657,0.36699027,0.7339687,0.79052913,0.3834191,0.4003185,0.8169039,0.4646321,0.43195727,0.83169556,0.42977008,0.5803003,0.9352353,0.43801382,0.69551915,0.9321789,0.6539735,0.18858187,0.9665382,0.69873816,0.26944676,0.9701911,0.78404707,0.7040007,0.963372,0.8362455,0.73557955,0.96798563
9,0.10897243,0.5878423,0.8985456,0.09320791,0.5588579,0.8012949,0.08365611,0.61728746,0.8421847,0.09169283,0.5954812,0.5579791,0.062734455,0.7476114,0.62804836,0.17143923,0.6199484,0.9466787,0.1897866,0.8134053,0.9504348,0.34454146,0.5668575,0.8126702,0.3806808,0.8868511,0.8704373,0.4635699,0.5332666,0.8147847,0.51511943,0.7563458,0.8801582,0.45178404,0.59880996,0.93808347,0.45417696,0.74019086,0.9470285,0.6752718,0.20780724,0.9618525,0.69710535,0.30761114,0.9719567,0.809607,0.71656895,0.9567736,0.8319992,0.75594836,0.9664283
10,0.072648354,0.60188127,0.9189782,0.061294522,0.5597936,0.85115635,0.04597217,0.6269319,0.849667,0.07827294,0.5682314,0.60639685,0.027969113,0.7376839,0.559621,0.17994301,0.5668774,0.9566339,0.14412963,0.807659,0.9481339,0.3709133,0.48363298,0.87173915,0.331732,0.91526586,0.8741107,0.49066663,0.47322017,0.8768992,0.5028439,0.7838872,0.89320785,0.45248935,0.5946508,0.94385886,0.4171869,0.75469923,0.9442474,0.6751999,0.19334085,0.9548207,0.64271986,0.3156099,0.96066827,0.82112664,0.7130839,0.9390475,0.7878486,0.7528007,0.9469492
11,0.07607555,0.618933,0.8980067,0.06356107,0.57736546,0.8180779,0.052384507,0.641817,0.812121,0.07989745,0.5840015,0.60668766,0.042840537,0.74771684,0.5423038,0.17530434,0.60065645,0.9524752,0.17010643,0.81610835,0.94733214,0.3434835,0.566251,0.85450745,0.35738173,0.9259724,0.87225556,0.45926842,0.61396825,0.8560721,0.50359094,0.8243977,0.8871923,0.45300114,0.6153004,0.93627214,0.4395671,0.7633213,0.9401887,0.67519134,0.21419828,0.94997513,0.6785505,0.31875,0.95931476,0.8124671,0.71315575,0.93462616,0.8186043,0.74350137,0.94585496
