frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.87575686,0.19003764,0.7017276,0.88928133,0.16767278,0.31757048,0.87636805,0.13218816,0.7472464,0,0,0.1737944,0.847321,0.076420076,0.811918,0.7932851,0.28798807,0.85938174,0.79528457,0.20789032,0.9855439,0.7678827,0.61821055,0.42540288,0.77273095,0.54603785,0.95775354,0.8081676,0.7021092,0.40552935,0.8130565,0.6344752,0.85207295,0.5641492,0.5568563,0.9849317,0.5573164,0.4763178,0.9940813,0.41137484,0.7348648,0.9729874,0.42236835,0.77769136,0.9905455,0.24877764,0.38278845,0.96307623,0.2672229,0.5441196,0.978323
1,0.8748368,0.15589876,0.7144356,0.88585395,0.13887432,0.3105654,0.8759619,0.10502507,0.7360118,0,0,0.19104537,0.8502807,0.055775773,0.8305285,0.79183584,0.2511805,0.90907806,0.80340964,0.17754918,0.99128425,0.7721538,0.57497483,0.5732654,0.78618586,0.5235017,0.9764118,0.82172644,0.6336335,0.53636384,0.8307345,0.5811111,0.9078123,0.5728636,0.53538215,0.99328655,0.5715344,0.45623598,0.99737406,0.4177131,0.7088235,0.9875208,0.43109977,0.7662853,0.9956968,0.2519115,0.3959895,0.97946966,0.2705934,0.5758917,0.9880961
2,0.93183386,0.29804417,0.8613329,0.94098127,0.26929566,0.30888453,0.9262488,0.2551503,0.8964397,0,0,0.09958923,0.8674981,0.2052594,0.9277101,0.79839456,0.3531733,0.9512673,0.78190994,0.3319274,0.99438417,0.80495316,0.64266944,0.7537582,0.79879916,0.7078739,0.9844838,0.950136,0.5534038,0.7015323,0.90721005,0.68196195,0.93632567,0.47790757,0.61576104,0.98355615,0.46371242,0.56502646,0.99240583,0.284183,0.7721062,0.94220304,0.29246864,0.76431894,0.97260624,0.07678672,0.6318577,0.8368063,0.09358352,0.6608209,0.8737086
3,0.8678924,0.24798745,0.9811337,0.8853521,0.21133238,0.8237766,0.85050994,0.20311002,0.9782249,0.87296456,0.1921193,0.25890315,0.78233564,0.17444588,0.93464893,0.77841765,0.3233168,0.98424673,0.7235365,0.32737684,0.99609226,0.81318647,0.5757577,0.90447193,0.7494103,0.68026906,0.98550946,0.91906774,0.58472234,0.87437356,0.90381235,0.68290687,0.9536752,0.46834823,0.60942245,0.9804231,0.42499202,0.57538986,0.98700607,0.25146958,0.72224224,0.8710578,0.24741115,0.77005965,0.91040826,-0.012358101,0.6101331,0.56960297,0.014111522,0.6869001,0.5781092
4,0.9115649,0.24628596,0.96809083,0.93184197,0.21555264,0.74723995,0.89700496,0.19815642,0.9652731,0.92106384,0.20596784,0.274638,0.8346328,0.16725321,0.931986,0.83118516,0.3620698,0.9852541,0.77914387,0.32448962,0.99726945,0.8434901,0.66255,0.8933474,0.8195365,0.6858741,0.98933136,0.96605134,0.5643696,0.86171114,0.94451815,0.67050344,0.9597774,0.5434949,0.6311364,0.9905676,0.5043473,0.5769176,0.99451387,0.33239162,0.74994755,0.95548546,0.33107984,0.7545246,0.9743336,0.11076183,0.5988839,0.8327647,0.1401199,0.65178543,0.8568577
5,0.88655704,0.25782645,0.96718854,0.90681195,0.22552204,0.768336,0.871863,0.20988524,0.96461827,0.8962152,0.21503478,0.28901318,0.8093729,0.1787116,0.92618024,0.8096309,0.37114418,0.9825516,0.751715,0.34265843,0.9954852,0.8457981,0.65193313,0.87135667,0.7984442,0.6962583,0.97946495,0.9683641,0.58326876,0.8240171,0.9105138,0.6949801,0.92710817,0.5106182,0.6528147,0.98329526,0.46851093,0.5996575,0.9884143,0.29942882,0.78932303,0.91609186,0.29537883,0.795318,0.94238776,0.09116465,0.61348134,0.722005,0.120488025,0.6611523,0.736069
6,0.90076375,0.25822148,0.9656091,0.9194879,0.22878748,0.7348775,0.8871827,0.20877072,0.96929044,0.9031496,0.21903409,0.2702528,0.8268968,0.17580904,0.95099896,0.8067728,0.38120532,0.9781352,0.7677154,0.33177307,0.99707437,0.8048057,0.6929797,0.8230109,0.813585,0.7076944,0.98724616,0.9327597,0.622402,0.763192,0.9208105,0.6956919,0.94516164,0.50153506,0.64764374,0.98537755,0.47105193,0.58116484,0.99282503,0.29411396,0.80126256,0.93644845,0.288774,0.76565427,0.9679423,0.07192738,0.6443458,0.8122512,0.0940956,0.64378935,0.8507749
7,0.86154455,0.26678818,0.9698593,0.8826626,0.23818384,0.75277656,0.8498336,0.21504661,0.97279876,0.8682566,0.22923362,0.273344,0.7898298,0.17602137,0.9518197,0.7698563,0.3836738,0.97877616,0.7298308,0.331746,0.99720263,0.78029835,0.6658251,0.8351008,0.7829116,0.6911685,0.9884849,0.91578513,0.57059914,0.79164994,0.8996807,0.6936952,0.952027,0.47826475,0.64120525,0.98472834,0.4472927,0.5776894,0.99250257,0.27144644,0.7848679,0.93266064,0.2675621,0.7659755,0.96594226,0.07046607,0.6372338,0.7924422,0.09649373,0.6707252,0.8333174
8,0.9047841,0.26126817,0.96854264,0.92706543,0.22385223,0.7553882,0.8902506,0.20807554,0.97442836,0.9177339,0.20758662,0.2675351,0.8334822,0.1742147,0.9510393,0.82067883,0.37181503,0.96603286,0.77004594,0.34024498,0.99604887,0.8178375,0.6511867,0.7563865,0.81333554,0.7181144,0.98350346,0.9553059,0.5665146,0.70676315,0.9111259,0.69721746,0.9319665,0.49443486,0.647853,0.97095305,0.45872712,0.58548427,0.9865269,0.29759768,0.8440316,0.87753206,0.290967,0.8096124,0.93946356,0.09654032,0.69176126,0.68541825,0.11799076,0.69623333,0.7452045
9,0.90813744,0.25604072,0.96154314,0.93020165,0.2257143,0.740707,0.89489317,0.20589305,0.95777804,0.9196797,0.21430045,0.2906291,0.8317982,0.16940643,0.91754323,0.82621104,0.36784738,0.9829828,0.77121574,0.33392683,0.99625456,0.83365643,0.66512513,0.8773391,0.81536776,0.6997103,0.9837419,0.93850803,0.5729728,0.8344567,0.9330648,0.6739188,0.9403234,0.52926815,0.64365655,0.9887058,0.48793554,0.58846897,0.9927897,0.30981156,0.76617116,0.9508308,0.30317792,0.762043,0.9686266,0.09105165,0.5821612,0.83732784,0.12387344,0.6222758,0.8537267
