frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.080959335,0.49077564,0.74400294,0.074096106,0.44678178,0.6388605,0.081869386,0.45306975,0.44726,0.08852123,0.33481452,0.62562764,0.09770863,0.34556827,0.27839318,0.16874127,0.3565247,0.97426957,0.16159421,0.37260166,0.9202971,0.3504098,0.5839523,0.91810924,0.32685333,0.58305144,0.8276232,0.52103186,0.80714667,0.7956139,0.5329429,0.8518207,0.6982059,0.45071644,0.37612534,0.93619365,0.44736,0.49825877,0.9061484,0.65132415,0.51505905,0.6996296,0.6208947,0.56858265,0.6539336,0.82441944,0.49290326,0.38092402,0.78466374,0.49436748,0.37356812
1,0.1402139,0.48610577,0.8791431,0.132953,0.41957197,0.76908123,0.13247725,0.4502975,0.7613574,0.14482695,0.30332163,0.60994,0.1362331,0.3840279,0.54109013,0.21573499,0.38737184,0.97161835,0.22013116,0.4750581,0.9484892,0.37668094,0.5827283,0.85788393,0.3788186,0.6586203,0.84866494,0.5298308,0.791959,0.7051214,0.5619927,0.83776844,0.7386665,0.5033899,0.4574883,0.90568703,0.5066232,0.6173062,0.8913014,0.7364688,0.5237076,0.5832788,0.730546,0.62593204,0.60418665,0.88474774,0.42574486,0.2945951,0.86113083,0.43865046,0.32663754
2,0.07146258,0.5008594,0.7730222,0.06571774,0.45216495,0.68786216,0.07052876,0.45652547,0.4755384,0.084617816,0.32059827,0.64352715,0.084791064,0.3288272,0.25816542,0.16481145,0.33907613,0.9749049,0.1575551,0.34493458,0.9212292,0.3478453,0.5907926,0.9191498,0.33130524,0.56214523,0.83591056,0.513628,0.78501666,0.8025463,0.53594786,0.85156256,0.7174312,0.4532017,0.35979173,0.9515572,0.44880515,0.48749837,0.9289395,0.66147447,0.5586068,0.7671037,0.63319767,0.64441043,0.7380509,0.81920266,0.47687104,0.4580402,0.7794442,0.5465559,0.45905966
3,0.16245916,0.45757428,0.92935324,0.15830426,0.3648526,0.8972535,0.14900604,0.4335172,0.81129205,0.18740916,0.22042133,0.7130705,0.15428229,0.37903658,0.3823961,0.26524538,0.28074223,0.9733185,0.2462834,0.4399474,0.92423373,0.403944,0.5771515,0.8846807,0.39771912,0.709313,0.78127867,0.54298437,0.75428116,0.7744696,0.57922715,0.7685504,0.7026769,0.52860886,0.426739,0.89246196,0.51545024,0.6144249,0.8513564,0.7090837,0.43746963,0.60174865,0.706185,0.6018844,0.5623026,0.8758152,0.4057119,0.34513465,0.8565017,0.46520275,0.34356335
4,0.099054016,0.59515256,0.9210367,0.08261634,0.49796712,0.8715104,0.08001274,0.5734474,0.7800669,0.094621584,0.2882929,0.6921408,0.07844063,0.4784961,0.4472011,0.18616268,0.3070912,0.9831754,0.17288968,0.4391065,0.94837874,0.3451675,0.5879699,0.92422885,0.33003384,0.6392809,0.8356741,0.51907617,0.72959954,0.801811,0.5398127,0.80755234,0.71435827,0.48733702,0.34507033,0.9313611,0.48271137,0.53053504,0.8981455,0.6731758,0.46769786,0.7071687,0.6778732,0.56088936,0.64661574,0.8566263,0.48751378,0.3870086,0.8228523,0.42166653,0.36991793
5,0.101548344,0.6257803,0.93808335,0.08881213,0.5404934,0.8837598,0.08234112,0.6059417,0.87350816,0.10178215,0.3475739,0.5945261,0.0742871,0.50441325,0.52487427,0.18306069,0.31075177,0.96133494,0.1740529,0.3795878,0.9447637,0.34010354,0.5574879,0.82850987,0.34266773,0.4513045,0.8630534,0.4790195,0.65727144,0.6914941,0.54647845,0.67104316,0.7627648,0.47886834,0.33298638,0.8940771,0.47317174,0.49172905,0.8948901,0.6550507,0.45513168,0.6667758,0.6601603,0.5559816,0.7038033,0.8368654,0.497222,0.432322,0.81002265,0.50128406,0.48828214
6,0.111415625,0.69665873,0.9440164,0.095108055,0.63906443,0.8821788,0.09241793,0.69849944,0.88027924,0.10473395,0.52660394,0.64972717,0.092025325,0.6642488,0.689523,0.17708734,0.49655423,0.9777886,0.20384718,0.53688717,0.98289376,0.26867607,0.47414964,0.90773726,0.28670266,0.2774356,0.955654,0.27062678,0.35618025,0.8020692,0.31992644,0.15050414,0.91746527,0.47117308,0.49460012,0.97930145,0.48183668,0.5995806,0.9857444,0.6477795,0.61512226,0.93860906,0.6581163,0.7358256,0.9635611,0.82323325,0.6427813,0.8208606,0.7695173,0.7459081,0.8803069
7,0.11688828,0.73625374,0.9165914,0.09769973,0.66374815,0.82854044,0.09743922,0.72083026,0.82922816,0.1038162,0.49166125,0.5680146,0.09243991,0.6416862,0.5976393,0.19315165,0.488119,0.976153,0.19421586,0.5325051,0.9672549,0.34988046,0.69432175,0.88092655,0.3626525,0.5712341,0.9161908,0.4597134,0.73290837,0.73673475,0.55933255,0.7755272,0.8251621,0.49840993,0.40364298,0.9580553,0.49967393,0.54080427,0.95987743,0.7114076,0.5686898,0.84855294,0.7190084,0.63053703,0.8778128,0.8735055,0.6000036,0.6301281,0.83658475,0.56239873,0.69300544
8,0.09842984,0.6801074,0.9489922,0.08455205,0.54751647,0.94317025,0.070337094,0.67707336,0.81586033,0.10859526,0.29520604,0.7803025,0.061242204,0.6166828,0.2874892,0.206446,0.21572602,0.9846656,0.16452397,0.5312147,0.8997415,0.36382157,0.47290114,0.9458471,0.2549986,0.7650115,0.655916,0.534514,0.6422291,0.84203637,0.33245748,0.7825979,0.55553734,0.48538077,0.25199744,0.8828502,0.4657758,0.5109612,0.7625916,0.63711065,0.39577326,0.56308514,0.6512982,0.5750574,0.36986893,0.8177842,0.40864733,0.24823005,0,0,0.18080498
9,0.10950346,0.70551157,0.9139674,0.094328366,0.59387755,0.8968598,0.086744115,0.6850727,0.7215079,0.1141125,0.34797806,0.7646836,0.08261337,0.588963,0.31425422,0.20876142,0.32131836,0.9884538,0.17317584,0.49259976,0.9298173,0.36021975,0.55038947,0.9598919,0.28433314,0.6233544,0.77449214,0.51686454,0.6800093,0.87719434,0.4171507,0.7031179,0.67315394,0.47967127,0.20544428,0.9603397,0.46414325,0.40161112,0.9155449,0.6737274,0.47769153,0.81180507,0.6775314,0.5477802,0.6876349,0.8406828,0.43408206,0.4850196,0.80606616,0.30559075,0.40499336
