frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.45361844,0.117499866,0.983906,0.5057697,0.093559876,0.95547926,0.4012735,0.09877468,0.9510068,0.60624903,0.0952886,0.77652997,0.34007657,0.108354494,0.71549064,0.7647465,0.19668584,0.9892229,0.26851356,0.20842944,0.99180204,0.93206364,0.35534066,0.960652,0.13312033,0.353838,0.9701208,0.7766031,0.43268186,0.95035684,0.17243697,0.4112676,0.9572362,0.70905644,0.4557559,0.9860022,0.346623,0.457018,0.9871656,0.74957836,0.58719254,0.95701075,0.17966694,0.5968939,0.9620782,0.81661856,0.85886484,0.8120329,0.12409068,0.87305665,0.8302079
1,0.44828567,0.105651096,0.98387367,0.5037915,0.08337684,0.9592168,0.39400327,0.08855907,0.9413434,0.6129923,0.092322975,0.8219964,0.33583373,0.10280217,0.6697999,0.75522214,0.19649996,0.9952695,0.26576042,0.20270434,0.99055934,0.92543864,0.34748814,0.9830056,0.11126384,0.34186894,0.96265143,0.7362545,0.41493708,0.96955293,0.2006563,0.40362453,0.946301,0.673032,0.440602,0.9945075,0.32129523,0.44302833,0.9926118,0.696282,0.58326364,0.980584,0.1815553,0.60071486,0.9746664,0.7723863,0.8715965,0.8867981,0.15455517,0.89250416,0.86828643
2,0.43579042,0.104583606,0.98219395,0.49029467,0.08253408,0.9560576,0.3799899,0.08765861,0.9362504,0.5967683,0.09287529,0.82539636,0.31998762,0.10330647,0.67775047,0.7599038,0.20275784,0.9954586,0.23345532,0.20795402,0.990457,0.92764723,0.35742262,0.9825053,0.075626984,0.35155305,0.95871043,0.717598,0.42354923,0.9671358,0.19460733,0.4131714,0.93943584,0.6645922,0.45293406,0.9940223,0.2980169,0.453423,0.99175113,0.64693177,0.6216793,0.9769135,0.17394657,0.629165,0.96903896,0.71486634,0.885923,0.86572325,0.18340254,0.88871217,0.84250396
3,0.45548117,0.10610208,0.9826202,0.50973296,0.08311077,0.95471627,0.39579225,0.0882218,0.9424828,0.61271423,0.094592236,0.8020679,0.32325506,0.105035216,0.69909215,0.7702064,0.20835535,0.994128,0.2328057,0.21129346,0.9895107,0.93022716,0.36990502,0.9772016,0.07518736,0.3586124,0.9558211,0.7193583,0.43837273,0.96006894,0.16467497,0.41866216,0.93654937,0.66841733,0.46048275,0.9897509,0.29255188,0.4588809,0.9869092,0.6550689,0.61373246,0.96074504,0.16281582,0.61181957,0.950545,0.73691034,0.89552283,0.79706275,0.18934298,0.8825154,0.77251905
4,0.46456483,0.102006994,0.98398095,0.5153791,0.07950926,0.9543217,0.40567896,0.08473315,0.9479333,0.6123379,0.09019195,0.78653693,0.33248648,0.100940645,0.71744066,0.76126575,0.19977911,0.99439913,0.25101256,0.2020774,0.9914055,0.9231583,0.35605025,0.9784895,0.09276241,0.34050223,0.96613765,0.72004145,0.42428088,0.96256536,0.16338468,0.39730048,0.9491274,0.6769953,0.44770703,0.99286723,0.31172344,0.44664803,0.99156284,0.6897146,0.5892966,0.9744434,0.16349562,0.59173644,0.97018325,0.7814217,0.8827471,0.860589,0.15201591,0.87807614,0.8491173
5,0.48005873,0.10780721,0.9836802,0.53302324,0.08397888,0.95234877,0.42413333,0.088421114,0.9550527,0.6217025,0.09539139,0.7595233,0.3496036,0.106548816,0.7525876,0.7800804,0.21361099,0.9873404,0.25972256,0.22177254,0.99216366,0.9208593,0.38073817,0.9510224,0.1341588,0.37107712,0.9704476,0.7448965,0.46348965,0.93864244,0.16672868,0.43035063,0.9554109,0.7170487,0.4922937,0.9793402,0.33975962,0.489818,0.9827434,0.72756153,0.6234619,0.92913336,0.14307003,0.6181655,0.94136035,0.8040582,0.8887861,0.722786,0.12463733,0.87975705,0.75597835
6,0.47579375,0.10143475,0.98403317,0.5279905,0.08008874,0.9524859,0.42033964,0.08357962,0.9534072,0.6230591,0.09461884,0.76916903,0.34921506,0.10160505,0.7433788,0.77144295,0.20481972,0.99263954,0.2595922,0.21071295,0.9914206,0.93291116,0.35909405,0.97096395,0.11898071,0.3559424,0.96804994,0.7752641,0.4368691,0.95037895,0.1642969,0.40653968,0.94826937,0.6946408,0.45812452,0.98849165,0.3262001,0.45814717,0.98810273,0.74769616,0.59401214,0.95023304,0.16110498,0.5952014,0.94911265,0.799794,0.867391,0.7547579,0.1134937,0.8631429,0.752943
7,0.50237453,0.09636594,0.9848571,0.5533992,0.07586514,0.95437914,0.45021313,0.079901144,0.9523732,0.6438112,0.08944371,0.77690923,0.38088036,0.096922204,0.73472935,0.76547664,0.1936935,0.9943263,0.30112162,0.19928738,0.9924508,0.93013376,0.3428326,0.97837317,0.15442853,0.3359723,0.9717719,0.74271923,0.41446438,0.96377575,0.22705765,0.38962847,0.9572077,0.6907909,0.43263042,0.99404365,0.35583737,0.43590093,0.99342173,0.72650474,0.5649838,0.97941464,0.22139986,0.5878134,0.97787774,0.7715815,0.8534831,0.8846762,0.17405924,0.8846682,0.87952447
8,0.460061,0.09920406,0.9830703,0.5136469,0.07772829,0.9541314,0.40219957,0.08206822,0.9442594,0.61196643,0.09129961,0.79632765,0.33022216,0.09979476,0.7103089,0.7619159,0.20287848,0.99463993,0.23404881,0.2049595,0.9906076,0.9290467,0.357381,0.9792529,0.07577729,0.346739,0.9613146,0.70998794,0.4221144,0.9632282,0.19700836,0.41098064,0.94339776,0.66150826,0.45121026,0.99279225,0.28903553,0.4511811,0.9908698,0.67693865,0.60123485,0.97315276,0.16553447,0.61034155,0.96690494,0.7351135,0.87994593,0.8519949,0.14733358,0.88688225,0.8340453
9,0.46474984,0.099030994,0.98274994,0.5176567,0.07778212,0.95263135,0.40657547,0.08200493,0.9455703,0.6139753,0.09124524,0.78789073,0.33209044,0.09962267,0.7196839,0.76928014,0.2016199,0.9938206,0.23123446,0.20385003,0.99018747,0.92762893,0.3559098,0.97587204,0.078963034,0.3450917,0.959772,0.70991445,0.42127645,0.95794374,0.17625876,0.3992601,0.9406224,0.67335635,0.4504432,0.9900031,0.29383656,0.4491924,0.987917,0.6884875,0.6099621,0.9586996,0.1701566,0.60856354,0.9508357,0.77355236,0.8828336,0.7806901,0.18506841,0.87157995,0.76151246
