frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.37617305,0.16119675,0.99335337,0.4102545,0.13022946,0.9614475,0.31392738,0.13371904,0.9892484,0.47048062,0.13775666,0.46543038,0.2379513,0.15001416,0.93029857,0.48186737,0.27033463,0.9825798,0.16435988,0.30000475,0.99419504,0.5149905,0.44473478,0.93356705,0.051543746,0.53297395,0.986128,0.62138206,0.5289649,0.9420406,0.41340277,0.5847656,0.98857576,0.5210121,0.65101665,0.9834115,0.28611046,0.6967046,0.9899901,0.93569684,0.77885056,0.85741675,0.59413695,0.8720744,0.9314226,0.75807184,0.9402946,0.37782657,0.40713072,1.0010147,0.4896138
1,0.38837707,0.17294563,0.9924722,0.42836693,0.14478536,0.9548494,0.3345687,0.14092445,0.98502535,0.47314194,0.15625483,0.39799812,0.2411839,0.14845622,0.89135844,0.4900893,0.2819344,0.9843956,0.13742128,0.3075429,0.9857065,0.56444514,0.43424258,0.9552394,0.076947525,0.53285366,0.9675446,0.65122974,0.5152823,0.9608496,0.41908807,0.57911766,0.9815875,0.5545961,0.6437569,0.96804583,0.30255222,0.6860406,0.9698536,0.93981224,0.76702434,0.83001953,0.5554411,0.85366064,0.87011695,0.8037235,0.959005,0.29346994,0.44380513,1.0003594,0.3203973
2,0.41538376,0.14939621,0.99282444,0.44887272,0.12093003,0.9580713,0.35472447,0.12406807,0.98811823,0.50290346,0.13360985,0.51504755,0.2772614,0.14471368,0.94341993,0.51190543,0.2668837,0.9910029,0.18557906,0.29663616,0.99657416,0.5538157,0.43834254,0.9526365,0.061392292,0.5273526,0.987059,0.62611395,0.5133758,0.9421434,0.42054245,0.57739794,0.98514163,0.53411233,0.6418165,0.99206984,0.30825287,0.6875794,0.9945878,0.91108876,0.76420903,0.9110773,0.65600896,0.8516398,0.95233643,0.7433003,0.90086925,0.52058107,0.557008,0.99180895,0.6098876
3,0.4616962,0.1520417,0.9929262,0.50184256,0.12414646,0.9548213,0.402659,0.12377019,0.9882228,0.5545053,0.14087743,0.48712024,0.31763268,0.14187661,0.947068,0.54267454,0.27492306,0.99192905,0.20759188,0.29431313,0.99610776,0.5630177,0.4465739,0.9577272,0.066278,0.52557564,0.9849429,0.6386053,0.5154165,0.9483369,0.42579708,0.57611656,0.98458004,0.54360294,0.65519893,0.99173707,0.31145585,0.69700694,0.99383587,0.90991765,0.7698099,0.9128467,0.64893925,0.85259426,0.94830376,0.7350102,0.9232042,0.5166889,0.5646608,1.0,0.5872877
4,0.49048412,0.15344872,0.99305665,0.5265189,0.12243761,0.94847363,0.4264821,0.12454305,0.989901,0.5729942,0.13453569,0.40449545,0.3337499,0.14202689,0.95779216,0.5484493,0.27313295,0.9894828,0.2208518,0.29019627,0.9959377,0.5439163,0.4518809,0.9467286,0.061119776,0.52212095,0.9853559,0.6343139,0.50875473,0.9424869,0.44480196,0.57509524,0.9859969,0.53501827,0.65445673,0.98839253,0.30740497,0.6965758,0.9920848,0.9060705,0.7653525,0.8832864,0.6526125,0.85034573,0.93467736,0.72664064,0.9341232,0.43269336,0.537413,1.0000094,0.5120333
5,0.5265586,0.16111279,0.9924534,0.5675435,0.13154984,0.9489281,0.4650354,0.1298526,0.9890541,0.6165181,0.14207715,0.44689092,0.37587512,0.14192006,0.9573039,0.5693007,0.2749406,0.9892903,0.24558453,0.29038793,0.99619365,0.54674137,0.4524468,0.94727427,0.057199296,0.5316833,0.9860909,0.64769304,0.5142905,0.94386697,0.47672305,0.5721887,0.98660684,0.5297445,0.6541945,0.98865396,0.30407315,0.6966476,0.9922087,0.9390506,0.74915516,0.8901908,0.6814638,0.838647,0.9398015,0.6969926,0.9043335,0.4762477,0.5298349,1.0002344,0.55574733
6,0.53826463,0.16906115,0.9924461,0.5833243,0.13946739,0.94502854,0.47127894,0.13547865,0.9897634,0.63502955,0.14913721,0.41341904,0.37221712,0.1453138,0.9613721,0.5676027,0.28263456,0.98805517,0.24360435,0.29438627,0.9965918,0.5301246,0.4639077,0.9386798,0.06173803,0.5403613,0.9878548,0.63803303,0.5209191,0.93996376,0.49310368,0.57483375,0.9884,0.51438636,0.6552239,0.987933,0.2901991,0.6953721,0.9924272,0.9598916,0.73492134,0.90166116,0.7243053,0.82117796,0.95193845,0.6511464,0.8927891,0.5370898,0.53510296,0.99231416,0.63209456
7,0.53874075,0.17425026,0.9920259,0.58339053,0.14352176,0.92710567,0.4657928,0.13867536,0.9910529,0.627024,0.15153506,0.34020805,0.3562991,0.14887705,0.97051436,0.53271264,0.28993052,0.9836045,0.25668743,0.30108282,0.99709594,0.48764917,0.48071033,0.90262794,0.08388585,0.55598617,0.9903538,0.63843703,0.52956796,0.9170864,0.52020544,0.5798442,0.99021894,0.47629443,0.6662506,0.9814107,0.28485718,0.7037809,0.99082255,0.9198517,0.7308585,0.8657917,0.76008856,0.8141527,0.9470621,0.51434517,0.8734875,0.48380774,0.49695042,0.97026885,0.6170471
8,0.54823464,0.18259378,0.98984045,0.5838392,0.14855397,0.9081602,0.46917897,0.14628883,0.9867295,0.6154848,0.14774314,0.32348073,0.3559313,0.15536745,0.9547665,0.53528756,0.30790707,0.97419274,0.27828097,0.31708625,0.9952988,0.47296917,0.5000763,0.87298936,0.13990797,0.56169784,0.9856915,0.6935374,0.5316673,0.9055579,0.6079252,0.5882243,0.9867656,0.5006938,0.68608415,0.94778436,0.32756296,0.7166607,0.9725294,0.9091264,0.79697335,0.7378464,0.82188416,0.85358876,0.8756777,0.5010199,0.93378973,0.25351915,0.515142,0.990975,0.3582836
9,0.5242321,0.17103285,0.98944575,0.5638761,0.13825223,0.8792056,0.43679518,0.13627438,0.99054027,0.589918,0.14224832,0.2772212,0.30933824,0.15127549,0.9756815,0.46575612,0.28811568,0.9769216,0.2705615,0.3002025,0.9968971,0.38179117,0.48566517,0.83810943,0.14156586,0.56274563,0.9901182,0.60480267,0.4636752,0.86685896,0.6050365,0.58630365,0.9882139,0.4493071,0.67849934,0.9674325,0.30592206,0.71190643,0.9864948,0.92648673,0.7647363,0.7746141,0.8721571,0.8284539,0.91771,0.4814727,0.89036775,0.3356313,0.54175407,0.95913017,0.49088746
