frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.3560415,0.1183177,0.9943633,0.39752227,0.098484114,0.97663146,0.3313349,0.09481669,0.98022217,0.4505523,0.11846395,0.7686836,0.2899737,0.105391756,0.79688287,0.50536585,0.19861044,0.9964947,0.18170029,0.2271946,0.996053,0.7176642,0.18499535,0.99152726,0.047209427,0.363946,0.9896456,0.8650744,0.07498136,0.9828364,0.19618315,0.3648034,0.98340976,0.5214599,0.49347734,0.99843055,0.2782823,0.5151032,0.99826354,0.6871378,0.6195943,0.9923124,0.15831314,0.66153944,0.99242777,0.7746046,0.9307285,0.90383416,0.13049968,0.9884348,0.90015525
1,0.35739017,0.12357504,0.9949647,0.39314592,0.10135392,0.9729752,0.32830787,0.10295503,0.98681915,0.43985173,0.116899796,0.68108886,0.28278044,0.11586991,0.87315565,0.49437183,0.19226065,0.99537945,0.18414195,0.23848453,0.9973137,0.7062471,0.17146054,0.98641694,0.05253292,0.376312,0.9932603,0.87406605,0.059548873,0.97426426,0.20436433,0.36437476,0.9875558,0.52616125,0.48274544,0.9986627,0.29355812,0.51539135,0.9989421,0.6818365,0.6125046,0.99217457,0.16562235,0.6831331,0.99450535,0.76940286,0.90970755,0.90594983,0.11116508,1.0,0.9177976
2,0.36209574,0.12785493,0.9951031,0.39860904,0.106396556,0.9743284,0.33407488,0.1063708,0.9858649,0.44630456,0.12368856,0.70201856,0.29100794,0.11910633,0.8637698,0.49657208,0.2003638,0.9962872,0.19139498,0.24203888,0.9974726,0.7020449,0.17960037,0.9894918,0.055652004,0.3826816,0.9935453,0.88349205,0.05954558,0.979354,0.20981532,0.36789265,0.9884398,0.5312047,0.48897165,0.99896765,0.30149153,0.5197171,0.99911076,0.6980993,0.5965602,0.9948314,0.18127894,0.65991956,0.9960829,0.78107065,0.90545,0.94031495,0.12715887,0.9908398,0.94610494
3,0.36206645,0.120332845,0.995004,0.3984045,0.099639334,0.9735432,0.33453134,0.09918399,0.9864476,0.44462308,0.117944986,0.69324934,0.29086515,0.112488866,0.8755314,0.49086726,0.1935633,0.9960769,0.18905056,0.23752548,0.99762124,0.689857,0.17524788,0.98816967,0.055041045,0.3815647,0.99373066,0.87628317,0.07177609,0.97656584,0.20417437,0.36713943,0.98832613,0.5220039,0.48309588,0.9990101,0.2956985,0.5156387,0.99919075,0.6948641,0.5971291,0.99525744,0.18859811,0.66361403,0.99661934,0.7663559,0.90186507,0.947529,0.13325714,0.99137753,0.9544201
4,0.37451193,0.11504264,0.99535,0.4068728,0.0929564,0.9711747,0.345421,0.09319168,0.9883718,0.44540602,0.109780766,0.62538993,0.2939274,0.106179334,0.89821225,0.49530208,0.1847932,0.9958866,0.18933712,0.23170292,0.99774605,0.71578056,0.16185437,0.98702127,0.059710268,0.37643602,0.9940678,0.9032066,0.068948574,0.9764174,0.21453916,0.362569,0.98963577,0.5183489,0.47802788,0.9989058,0.29239994,0.5111588,0.9991392,0.68561405,0.5730332,0.99561524,0.19601578,0.63810986,0.9970203,0.74397814,0.9082958,0.95489204,0.1424432,0.9903016,0.9619343
5,0.3676103,0.11523772,0.9950435,0.40105894,0.0946799,0.9722201,0.3404664,0.09331827,0.9873031,0.43991745,0.113294914,0.65800023,0.29077098,0.1056786,0.8908321,0.48670962,0.19048432,0.9962255,0.18403591,0.231214,0.9975922,0.70160335,0.17149515,0.9875707,0.05478005,0.3733537,0.9929594,0.89630705,0.08194153,0.9747819,0.19246593,0.36591485,0.98693687,0.50692225,0.47999012,0.9990639,0.28417137,0.5102907,0.9992029,0.67055494,0.5982508,0.9959908,0.18789774,0.6577754,0.99705756,0.73636615,0.91075027,0.95811594,0.14163202,0.9879903,0.9630946
6,0.36689153,0.11413741,0.9951792,0.3989131,0.092568316,0.9718383,0.338691,0.09233705,0.98789215,0.4365552,0.110300556,0.6415836,0.28819025,0.10538794,0.8953207,0.4832535,0.18857284,0.9960621,0.18335152,0.22963507,0.99759454,0.6964114,0.17721175,0.9872385,0.058740497,0.3745089,0.99323046,0.8878508,0.09152516,0.9749033,0.20093708,0.3636973,0.98751837,0.4925424,0.48273525,0.998963,0.2710678,0.51301515,0.9991315,0.65445167,0.592347,0.9953217,0.17501399,0.65388656,0.99664116,0.7131761,0.90908724,0.95075476,0.11912603,0.98795277,0.95687395
7,0.35901177,0.11338523,0.99534386,0.3946755,0.091847055,0.9762299,0.3312224,0.089904845,0.98528165,0.43985236,0.11146616,0.70248973,0.28388643,0.10193439,0.85312027,0.47894135,0.19127569,0.9973863,0.18029688,0.22491883,0.9968509,0.670662,0.1863011,0.9920872,0.053657044,0.37210917,0.99079645,0.88272244,0.098874375,0.98121876,0.19734421,0.3634661,0.98369217,0.4817909,0.48240784,0.9993144,0.25943786,0.5099741,0.99923384,0.64412475,0.60756093,0.996878,0.16052587,0.65876234,0.9969399,0.7043059,0.9161985,0.9634726,0.11077042,0.9799345,0.9615481
8,0.36126143,0.11340514,0.9954413,0.39776894,0.092731684,0.97695893,0.33543882,0.08994207,0.98526984,0.44253865,0.11357109,0.7154915,0.2899788,0.10222634,0.8498228,0.48206267,0.19191475,0.99732757,0.18197386,0.22772785,0.9968394,0.6781663,0.18613863,0.99217415,0.05260846,0.3770316,0.9909394,0.88030905,0.11031209,0.9819896,0.1849932,0.37226772,0.984176,0.4792495,0.4823175,0.99919075,0.25647828,0.5102612,0.99909997,0.64450514,0.6029818,0.996086,0.15784039,0.6552393,0.99616456,0.7029767,0.9187296,0.95233816,0.11103656,0.9851724,0.94983584
9,0.35508406,0.121236876,0.9951199,0.39068237,0.10006337,0.9762606,0.3302824,0.09639275,0.98530525,0.43277526,0.11769688,0.6998796,0.28313398,0.10441144,0.8506146,0.47544438,0.19479568,0.9969229,0.17104708,0.2301762,0.99585056,0.68745506,0.1894792,0.99034226,0.055401627,0.38278472,0.9872645,0.8984041,0.11692189,0.9761647,0.1842166,0.37593633,0.9770225,0.4598012,0.48534498,0.99892527,0.23571472,0.5119699,0.9987231,0.6315217,0.6268824,0.9941393,0.1450066,0.67520165,0.9940118,0.6838277,0.9261261,0.9287075,0.09325003,0.9875069,0.9226506
10,0.35110956,0.11882144,0.99532616,0.3844578,0.0983771,0.97390026,0.3273177,0.09527812,0.98752415,0.4218751,0.11751414,0.663208,0.2798787,0.10461993,0.88624287,0.46714568,0.19516873,0.9968838,0.16693403,0.2317998,0.996967,0.68506956,0.19100128,0.9887623,0.054584973,0.3856005,0.99037325,0.89548653,0.12280454,0.97272575,0.18950556,0.37948924,0.98102117,0.45458996,0.4878687,0.99907136,0.23572615,0.5157885,0.99906164,0.6082512,0.6225915,0.99529284,0.14168523,0.676605,0.99594116,0.6561671,0.91273355,0.9465991,0.09843075,0.98197764,0.94752824
11,0.35857433,0.12517527,0.9949809,0.38829032,0.103448525,0.9733978,0.33373967,0.10178815,0.986421,0.4218797,0.119165234,0.6678279,0.2879396,0.11109594,0.88638824,0.46528608,0.20192382,0.9966953,0.17736483,0.23535843,0.99715817,0.6762427,0.20432724,0.9892328,0.060831927,0.3883081,0.9908813,0.87802255,0.14236644,0.97687304,0.20095721,0.39286205,0.9834426,0.44274664,0.49324477,0.9989918,0.23438086,0.5188999,0.9989667,0.59975713,0.61827815,0.99491537,0.16208093,0.66822386,0.9956606,0.6503109,0.92810696,0.9429897,0.10788847,0.98951244,0.94441056
12,0.34723932,0.13361737,0.9952421,0.3801014,0.11114697,0.9755018,0.32178894,0.109473325,0.98654723,0.41892505,0.12783685,0.6796156,0.27324477,0.11841286,0.86982006,0.46168375,0.21047351,0.9969482,0.16398647,0.24172948,0.9962136,0.6723774,0.22289217,0.9892981,0.048224717,0.39448157,0.987257,0.8756838,0.17220071,0.97448516,0.16953956,0.40914237,0.97671324,0.43176338,0.49673596,0.9989649,0.2166926,0.5220264,0.9988097,0.57860595,0.6282429,0.9950192,0.1341741,0.6782917,0.99510175,0.6358804,0.92159784,0.94473946,0.0992282,0.9842415,0.94125897
13,0.35700083,0.13233185,0.9951728,0.38976812,0.10904957,0.97532463,0.3312199,0.10694241,0.9868406,0.42904657,0.122124776,0.6639519,0.28097913,0.1116021,0.8705404,0.46958596,0.2042589,0.9965036,0.17141145,0.23186293,0.995849,0.67571443,0.22414826,0.98773474,0.054451745,0.38473988,0.98628277,0.8754835,0.18703547,0.9721219,0.18245348,0.40912434,0.97571903,0.4386831,0.49140668,0.9987841,0.22363955,0.51580244,0.99862957,0.587132,0.62322986,0.9942133,0.14367,0.6744245,0.9944358,0.63386947,0.92034835,0.9378987,0.09916615,0.98558927,0.9347655
14,0.34074375,0.13641818,0.9953666,0.3722119,0.112666465,0.97571397,0.31569546,0.11055946,0.98685384,0.41031614,0.12529558,0.6607585,0.26757404,0.114692755,0.8692656,0.44753337,0.20848756,0.996512,0.16342404,0.23618154,0.9959143,0.6443694,0.23010677,0.98832893,0.051778592,0.39275268,0.98688275,0.8546422,0.19576901,0.9742172,0.17272915,0.4128682,0.97745425,0.42037362,0.4972917,0.9985253,0.2157808,0.52177626,0.9983341,0.56019163,0.6141154,0.99282736,0.13884181,0.6612406,0.99303645,0.60770756,0.92359746,0.9228084,0.102106415,0.9802233,0.918896
15,0.34211203,0.13566798,0.9950597,0.3738064,0.11275282,0.9748819,0.31799325,0.11097705,0.98782825,0.41171575,0.12778813,0.6674553,0.271588,0.11788167,0.8855338,0.45679924,0.20968589,0.99604815,0.16301817,0.2414805,0.9961665,0.66614634,0.23351102,0.9844701,0.05181115,0.39767984,0.9869393,0.86418957,0.21071425,0.9640704,0.1732615,0.41121584,0.9742965,0.42154905,0.4891543,0.9986393,0.21037589,0.5152803,0.9986112,0.57026905,0.6228056,0.9932567,0.12999254,0.6772912,0.9942252,0.6115265,0.90945053,0.9310797,0.085006386,0.9790029,0.93245775
16,0.34752154,0.13709837,0.99530846,0.37948054,0.11373867,0.9769399,0.32427147,0.11154632,0.98721015,0.4160408,0.12773727,0.68032074,0.27593353,0.11588132,0.8748827,0.45906022,0.2101348,0.9968098,0.16507843,0.24055743,0.9959394,0.67397755,0.24522476,0.98817223,0.056982704,0.3984963,0.98562765,0.8744767,0.2502184,0.9724377,0.18332183,0.42125776,0.9737757,0.42493388,0.49448854,0.99891555,0.21406968,0.5218803,0.9987179,0.5679068,0.6060389,0.9950997,0.12729149,0.6680467,0.99515235,0.6129045,0.90396047,0.9515367,0.09003736,0.98340523,0.9478324
17,0.3365294,0.14069963,0.995417,0.36955854,0.11783459,0.97869176,0.3133317,0.11468603,0.98602563,0.4084882,0.13542172,0.7172302,0.2677648,0.12093982,0.8656389,0.44490042,0.22274667,0.9974317,0.16001646,0.24747519,0.99617815,0.651396,0.2669715,0.99119824,0.051748317,0.40786093,0.9866817,0.88069755,0.2739142,0.9782451,0.17499943,0.42396563,0.9758075,0.41192868,0.49987763,0.99903214,0.20723003,0.526845,0.99875104,0.561204,0.6127025,0.9947095,0.12895235,0.674748,0.99437875,0.6038092,0.90153587,0.9402853,0.08754851,0.9817932,0.9330821
18,0.3422474,0.13904242,0.9955804,0.37418243,0.11397223,0.97938424,0.3161814,0.113423906,0.985927,0.41506904,0.1280517,0.7251011,0.27049524,0.12073543,0.86044645,0.45478797,0.21887003,0.99754035,0.16654237,0.2459545,0.9965019,0.64276016,0.27746633,0.99207336,0.052781932,0.40494552,0.98851097,0.8628458,0.30104712,0.98103297,0.17149293,0.4166552,0.9793649,0.420585,0.5035888,0.9991285,0.21220881,0.53092027,0.99889946,0.57621944,0.6194524,0.9947855,0.13545792,0.67723083,0.9944787,0.6238464,0.9113411,0.9376323,0.08410854,0.98014224,0.93080974
19,0.36365634,0.1375133,0.99528176,0.39599088,0.11257543,0.97633046,0.33760196,0.11170066,0.9872513,0.43679312,0.12684591,0.67744666,0.28818208,0.11851665,0.8700216,0.48679954,0.22771525,0.9956458,0.1794728,0.24516524,0.9960109,0.68923795,0.32077196,0.984948,0.062047623,0.40746492,0.98795706,0.87628126,0.35913444,0.9692637,0.16615698,0.41558123,0.9781015,0.4472627,0.5104806,0.997654,0.22704455,0.5320715,0.99767166,0.59566444,0.6470744,0.9865892,0.14749521,0.6984725,0.9885747,0.64539695,0.9272448,0.8479124,0.10620592,0.990805,0.8532212
