frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.39556152,0.11077468,0.9854533,0.4272727,0.09224869,0.92768824,0.36485806,0.08622807,0.9740839,0.47269073,0.103224635,0.5562697,0.3116904,0.089535885,0.8787093,0.52288043,0.1736572,0.98908335,0.22718906,0.19440405,0.99553514,0.70523554,0.21424654,0.94259655,0.15747857,0.33035251,0.98677015,0.86761105,0.22901665,0.9174156,0.29896504,0.3083382,0.97546035,0.47571972,0.44545034,0.99471635,0.2694088,0.45978922,0.9967997,0.63786507,0.5738128,0.98701173,0.297067,0.5908795,0.9930581,0.50091743,0.8691555,0.9460027,0.19544753,0.89352316,0.9633195
1,0.32843018,0.10838633,0.9851163,0.36111277,0.08977074,0.9274204,0.294593,0.0859995,0.9730875,0.40863466,0.099430196,0.57402,0.23880726,0.09099517,0.8795056,0.4675854,0.17198642,0.9896917,0.15133752,0.19778854,0.99562967,0.68216807,0.21307424,0.9420129,0.062174905,0.33022004,0.9859034,0.85908455,0.229972,0.9181012,0.21762517,0.3092444,0.9747697,0.42148724,0.44768718,0.9943684,0.21088438,0.4660728,0.99653447,0.5705661,0.58844507,0.9862444,0.28137118,0.61753154,0.992546,0.41267204,0.8740648,0.9411126,0.19811146,0.9129752,0.9595859
2,0.3556267,0.1073661,0.9807693,0.3895757,0.08818828,0.9166958,0.32385275,0.085579775,0.95898664,0.43335134,0.099665694,0.5641036,0.26188916,0.0911224,0.8176125,0.49215493,0.17233634,0.99006253,0.16429311,0.1996043,0.9929844,0.69876236,0.22109096,0.9569423,0.09077865,0.3359285,0.9784858,0.85233563,0.23243344,0.93361884,0.23198462,0.3072688,0.9650311,0.45186254,0.43769065,0.9940754,0.23046865,0.45628542,0.99528813,0.54896384,0.58108735,0.98716646,0.22932237,0.6070797,0.9906623,0.49666193,0.8508445,0.9475886,0.23018788,0.87729424,0.9570795
3,0.32280618,0.10842157,0.98080415,0.35620135,0.089890614,0.91700894,0.28705612,0.08568308,0.96005684,0.40340933,0.097850464,0.57380474,0.2246429,0.0886189,0.83323884,0.46575361,0.17206952,0.99057734,0.1331987,0.19839285,0.9936162,0.6811148,0.21624102,0.9521182,0.038001936,0.33528966,0.9785423,0.84318596,0.23553404,0.928934,0.19654724,0.3141816,0.96666735,0.41795725,0.4401517,0.9941723,0.20882566,0.4586341,0.99549854,0.5268462,0.59303313,0.98879355,0.30772665,0.6207901,0.9924164,0.34973535,0.87183505,0.95396745,0.26008594,0.9034382,0.964139
4,0.3294691,0.10739628,0.98582506,0.36286512,0.08916498,0.9311015,0.2964344,0.08511287,0.97298247,0.41014308,0.10028037,0.5954375,0.24087559,0.0910466,0.8779075,0.46778417,0.17394765,0.9910812,0.15012142,0.1973118,0.99577624,0.68038917,0.21284123,0.9493592,0.068262056,0.32803798,0.9857121,0.8602324,0.23096289,0.92661697,0.22776525,0.30737722,0.9743853,0.40611908,0.4469316,0.9947082,0.19593327,0.46193975,0.9965461,0.53420615,0.5976549,0.9867126,0.25877166,0.6144626,0.99227965,0.39086428,0.8906867,0.94022703,0.19912127,0.9092877,0.9573122
5,0.36382607,0.10694147,0.98086023,0.3963699,0.08876836,0.9130727,0.33122918,0.08391395,0.95986766,0.43982947,0.09951843,0.5556029,0.26956254,0.08806892,0.8315086,0.5004734,0.17234248,0.99049103,0.17859352,0.1978869,0.9938625,0.70478046,0.21716169,0.9547425,0.105488926,0.34016466,0.9805608,0.8596895,0.2305635,0.93236655,0.24986659,0.30933163,0.9685496,0.4539109,0.43482253,0.9942591,0.24483328,0.45001134,0.9956447,0.54326415,0.5913087,0.98844427,0.28971162,0.6041905,0.99211687,0.41560727,0.88260365,0.9508127,0.26624408,0.8902916,0.9616057
6,0.32985958,0.109942034,0.9854746,0.36290658,0.09118086,0.9296218,0.29657263,0.08698482,0.9736866,0.41116518,0.10071902,0.57596487,0.24110182,0.09145048,0.87744,0.4707781,0.17189403,0.9894825,0.15043686,0.19733223,0.99547523,0.6840161,0.21341598,0.9429233,0.06993947,0.33158636,0.98591805,0.8602437,0.23131709,0.91845953,0.22337708,0.30825144,0.9744347,0.41919553,0.446183,0.9942069,0.20067352,0.46319774,0.9964066,0.5883875,0.58805674,0.98519,0.25682375,0.6105371,0.99189734,0.446882,0.8792653,0.93626094,0.16570792,0.9083464,0.95604134
7,0.3852163,0.11071216,0.98639375,0.41697982,0.09219567,0.931926,0.35376742,0.086381115,0.975969,0.46296662,0.10296546,0.5645596,0.30005112,0.08974528,0.8849612,0.51422036,0.17385548,0.9895699,0.21362862,0.19530155,0.9958443,0.7029913,0.2158707,0.9441765,0.1393122,0.33101073,0.987666,0.8717075,0.23232323,0.91848296,0.28368902,0.30929655,0.9766391,0.46791157,0.44553888,0.99497753,0.25762936,0.46141037,0.99699956,0.6431238,0.56956285,0.9870186,0.28676093,0.5929198,0.9932105,0.49996775,0.8532652,0.9458343,0.17138895,0.8874442,0.9635995
8,0.33364964,0.108984075,0.9817778,0.36688918,0.09007516,0.92013466,0.29799965,0.08568226,0.9631698,0.41446707,0.099985205,0.5580495,0.23542465,0.09024596,0.8347333,0.47735944,0.17319971,0.9891333,0.14325093,0.20142291,0.9932961,0.6892492,0.22110419,0.94990283,0.055854972,0.34279373,0.98021126,0.84001917,0.23135927,0.92844415,0.21205749,0.30657554,0.9695898,0.4390325,0.43740368,0.99320614,0.21802597,0.45769328,0.9950003,0.5889693,0.5723173,0.9856792,0.28491336,0.606664,0.99078476,0.4305302,0.8546281,0.9415432,0.2037392,0.89754725,0.9556217
9,0.37604415,0.109254815,0.9862037,0.40855527,0.09117191,0.93295145,0.34618452,0.08546977,0.97401613,0.45430464,0.10390441,0.5843433,0.29330277,0.090360805,0.87450945,0.5111893,0.17581867,0.9905273,0.20194457,0.19500874,0.99558,0.70984185,0.21659751,0.9499607,0.13435064,0.32759774,0.9862321,0.87684906,0.2347431,0.92485595,0.2750552,0.30699244,0.9740492,0.4532982,0.44657633,0.99501956,0.23799996,0.45835572,0.9967719,0.60354644,0.5853331,0.9871317,0.25098264,0.592833,0.9925459,0.49448,0.8865053,0.94381386,0.17458908,0.8942054,0.9600111
10,0.32643038,0.10941339,0.9852004,0.35847455,0.09090333,0.92660683,0.29111755,0.08642913,0.9735423,0.40555292,0.099383205,0.5677686,0.23324588,0.09050613,0.88378054,0.46251968,0.17217822,0.98998296,0.14740236,0.19720115,0.995723,0.67955154,0.21285371,0.9414581,0.055750325,0.3311944,0.9859278,0.860386,0.2301528,0.91850966,0.2125191,0.3110468,0.97543836,0.41070414,0.44726223,0.99459004,0.20421025,0.4653701,0.996662,0.57491547,0.5889738,0.9875535,0.31175897,0.6169149,0.99334735,0.3811484,0.87820256,0.9472187,0.2104816,0.9163582,0.964178
