frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.44874436,0.09980041,0.992743,0.50094897,0.079333216,0.97780275,0.40766412,0.082886286,0.96570724,0.5920755,0.09748047,0.8759749,0.3653703,0.10420345,0.69449854,0.6965477,0.22261837,0.9982217,0.30396354,0.23655201,0.99687874,0.80273527,0.38342997,0.9928786,0.18056275,0.38765967,0.9874605,0.8304632,0.52273583,0.98371685,0.10799615,0.5102765,0.9768504,0.67998374,0.5252291,0.99952435,0.4031773,0.53603554,0.99944013,0.78149545,0.7314209,0.9975662,0.33240277,0.7565416,0.997311,0.8817309,0.9053794,0.9710505,0.3249388,0.9440687,0.9698574
1,0.47680888,0.095753655,0.99308807,0.5257533,0.076497555,0.9763184,0.435208,0.07950149,0.97048306,0.6063479,0.09766355,0.8572741,0.3864141,0.103420325,0.7448285,0.7039406,0.22366841,0.99812573,0.32019904,0.2376053,0.9973552,0.8043324,0.38198143,0.9921468,0.19892623,0.3907083,0.9893952,0.8318336,0.52341354,0.98216325,0.12149555,0.523044,0.979313,0.6885176,0.5234913,0.9995128,0.4178129,0.53411305,0.999481,0.78827024,0.73191065,0.9974214,0.3452789,0.75497067,0.9973947,0.8798622,0.9043654,0.9693673,0.3305645,0.93989277,0.96977377
2,0.4775934,0.09087058,0.9932908,0.5278566,0.072974876,0.9746056,0.4370319,0.07459402,0.9732661,0.6056003,0.09654864,0.8392017,0.38488388,0.09885047,0.77408314,0.6977952,0.22160007,0.99797887,0.30996975,0.23364154,0.9976731,0.80336064,0.37830466,0.99143326,0.19210647,0.38856083,0.99106795,0.8337444,0.51734436,0.98113304,0.115364105,0.5230043,0.9818646,0.68046176,0.51704496,0.9994924,0.40579683,0.52716714,0.9995085,0.788172,0.72587043,0.9972095,0.33133388,0.7489793,0.99743444,0.8779522,0.898282,0.96621466,0.3152054,0.93615025,0.96849436
3,0.4793875,0.0933038,0.9932058,0.5291429,0.075153075,0.97350425,0.43705314,0.07714438,0.9736642,0.60507846,0.0976095,0.82683,0.3802654,0.100639924,0.7808176,0.6938351,0.22146958,0.9979437,0.303733,0.23267338,0.997678,0.79954386,0.37810737,0.9913026,0.1769938,0.38613835,0.9910625,0.8353334,0.5148598,0.9808543,0.09956628,0.52444476,0.98186547,0.67628,0.5141085,0.9995223,0.40002984,0.52441454,0.9995394,0.7795963,0.7192671,0.9975478,0.32130572,0.7446457,0.9977449,0.87169343,0.8902289,0.97145724,0.30027002,0.9311425,0.9732622
4,0.48576522,0.09203958,0.99349976,0.5341195,0.073885866,0.9728519,0.44321343,0.07623006,0.9759384,0.6062601,0.097958736,0.8121495,0.3843015,0.10163244,0.79940647,0.6918017,0.2240681,0.9978173,0.3051227,0.23558713,0.99779797,0.7979093,0.38227096,0.99075174,0.17813297,0.39011306,0.99173343,0.83303374,0.5173892,0.98016834,0.10177151,0.5281206,0.9831182,0.67419374,0.51912636,0.99947613,0.39923796,0.53022003,0.9995208,0.7826146,0.725734,0.9971944,0.3225106,0.75325805,0.9975399,0.88376,0.8992868,0.96658206,0.30482793,0.943061,0.9694994
5,0.49311402,0.09170705,0.9934823,0.5413416,0.073304474,0.9729489,0.44991818,0.07558851,0.975576,0.61376745,0.09737241,0.81333905,0.3904131,0.101146586,0.7960068,0.6988639,0.22447677,0.99785304,0.31437573,0.23610367,0.9977717,0.80283356,0.38278285,0.9909107,0.19014949,0.39103666,0.9916108,0.83977365,0.5188207,0.98055375,0.11117491,0.5307432,0.98308647,0.6820421,0.52249795,0.9994779,0.40957797,0.53345275,0.9995166,0.78823775,0.7298126,0.9971643,0.3377431,0.7563385,0.99748635,0.8815168,0.9020178,0.9661618,0.31821737,0.9442405,0.9689447
6,0.49311855,0.0922586,0.9935504,0.54007703,0.07360655,0.9731505,0.44982487,0.076049,0.9759586,0.61007994,0.09576351,0.80902976,0.38855562,0.10002808,0.7963795,0.6944755,0.22092164,0.9978382,0.31354904,0.23295881,0.99765426,0.7991717,0.378665,0.9908195,0.19243664,0.38759118,0.9910234,0.8384756,0.51370984,0.98015255,0.10889006,0.5252899,0.9820041,0.6779017,0.5166645,0.99945635,0.40754306,0.52737033,0.99948454,0.78240323,0.72215897,0.9971506,0.333588,0.7469309,0.99740237,0.8799247,0.89553386,0.9666577,0.31265277,0.9341047,0.9688438
7,0.4778794,0.08954743,0.99347913,0.52653223,0.07182617,0.9734484,0.43504634,0.07383295,0.9753459,0.5989335,0.09566366,0.81789345,0.37540242,0.098853976,0.7933378,0.6867315,0.22006406,0.99790716,0.29759768,0.23230268,0.9977029,0.79656917,0.37473112,0.9911,0.17554633,0.38546777,0.9912074,0.8369639,0.5109153,0.9805735,0.09562801,0.52219206,0.98222256,0.6710974,0.51406837,0.9994894,0.39498788,0.52494127,0.9995142,0.7796033,0.72150254,0.99727315,0.3197689,0.7469554,0.99751943,0.87530744,0.89367914,0.96743137,0.2996481,0.9339129,0.9696417
8,0.4821333,0.091577336,0.9936046,0.53091,0.07345621,0.9730961,0.4392899,0.07552303,0.9766559,0.6032434,0.096836515,0.8090903,0.3789651,0.09975333,0.8027972,0.6882764,0.222466,0.99773586,0.30149946,0.23290822,0.99774593,0.79903495,0.38060033,0.99024826,0.18074004,0.3876095,0.99150544,0.84065586,0.5142928,0.97945946,0.107746534,0.52682376,0.9828319,0.67324275,0.5166543,0.9994228,0.3988518,0.52720934,0.99947673,0.7767568,0.7225497,0.99694604,0.32242537,0.74903774,0.9973476,0.8754895,0.8962477,0.96406233,0.30634442,0.93886864,0.967415
9,0.48771158,0.09227454,0.9935456,0.5354639,0.074114054,0.97305286,0.44482467,0.07615992,0.97581124,0.6063033,0.09759452,0.8127874,0.38426098,0.1007681,0.7990066,0.69341177,0.2240721,0.997922,0.30709186,0.23509605,0.9977774,0.8022128,0.3819238,0.99110526,0.18834984,0.38976914,0.99149734,0.84193027,0.5173839,0.98069936,0.11080778,0.5282814,0.9827907,0.6785095,0.52223754,0.9994823,0.40485477,0.532549,0.9995135,0.782298,0.73046136,0.99719524,0.32992664,0.7545093,0.9974752,0.8789613,0.9020471,0.9666451,0.3135839,0.9402255,0.9691423
