frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.77916867,0.110063344,0.9927765,0.8085428,0.09078043,0.9690963,0.7475731,0.089308105,0.9823276,0.83830136,0.09642918,0.6828827,0.688773,0.09346042,0.8475528,0.8911515,0.2164211,0.9889653,0.6007964,0.17759132,0.997182,0.9480818,0.35726836,0.9319491,0.36939597,0.19584413,0.9843329,0.851657,0.36391205,0.9086812,0.13746047,0.15926784,0.9686434,0.81907165,0.50366664,0.9966371,0.64012444,0.4887284,0.9981487,0.8024355,0.72709936,0.9886806,0.6469445,0.7200569,0.99383813,0.8011837,0.91188145,0.9079359,0.6681509,0.9232313,0.9404023
1,0.7758245,0.10083077,0.9927642,0.8063894,0.08107416,0.97220856,0.74457043,0.079596005,0.9789007,0.840885,0.08731977,0.7358757,0.69139105,0.08435721,0.81255585,0.894234,0.21097264,0.9916442,0.609308,0.16892922,0.99712986,0.94655657,0.35657737,0.952824,0.38280013,0.18500715,0.98442024,0.86155516,0.36297107,0.93339133,0.16410364,0.14473915,0.9697547,0.8214043,0.5016133,0.9975567,0.6445891,0.48546812,0.9984444,0.80644965,0.7285961,0.9914198,0.6489952,0.720497,0.99467885,0.8065584,0.91505456,0.9236565,0.6627021,0.9251743,0.94692695
2,0.7708624,0.097226016,0.99235004,0.8010042,0.07924745,0.97412825,0.73995066,0.077583775,0.97752416,0.8363408,0.09041245,0.8064062,0.6879957,0.08785678,0.8078176,0.90055805,0.21702279,0.9944758,0.60531807,0.17633715,0.9972134,0.97311133,0.35742515,0.9648881,0.37034327,0.18168859,0.9832197,0.87162507,0.3648258,0.9459025,0.14560658,0.1421501,0.9677711,0.8216765,0.50517577,0.99857104,0.6412132,0.48911586,0.9989599,0.8110715,0.730334,0.99504834,0.64562213,0.7222758,0.996406,0.80291444,0.9176992,0.9548319,0.6547266,0.92769456,0.9651914
3,0.7712066,0.09391258,0.9922017,0.8018126,0.07579011,0.97361463,0.740101,0.07387802,0.9774125,0.83687675,0.08793054,0.8015766,0.6867729,0.08480564,0.80593723,0.90097505,0.21679951,0.993903,0.6026529,0.17481306,0.99703896,0.9684987,0.36163965,0.9618657,0.3628774,0.18000953,0.9824364,0.84659666,0.3612956,0.9434848,0.13798966,0.13329902,0.9671077,0.8251799,0.5050936,0.99826175,0.64244187,0.48880878,0.99876034,0.8114348,0.7322571,0.9939095,0.64460605,0.7257863,0.995606,0.8025539,0.9207075,0.94404,0.655638,0.9339206,0.9568642
4,0.7687986,0.09798712,0.9925962,0.7990232,0.07942115,0.973599,0.7362112,0.07803411,0.9784144,0.83437884,0.091829255,0.7945425,0.6810219,0.08994241,0.81572205,0.8982863,0.22205314,0.994445,0.59908056,0.18105473,0.9973424,0.9711193,0.36100388,0.9650021,0.360978,0.18260112,0.9843822,0.8619848,0.35843852,0.9487694,0.1383913,0.13634185,0.97118413,0.8241829,0.50547224,0.9985361,0.641417,0.4900586,0.998965,0.8136571,0.7264149,0.99505424,0.6469178,0.7218991,0.99650145,0.8030066,0.9113484,0.95435745,0.65358734,0.92695093,0.9653064
5,0.7687916,0.09863358,0.9923922,0.79923975,0.08040877,0.97341645,0.73689926,0.078786224,0.9787364,0.83418125,0.09340191,0.7935906,0.6828739,0.0909779,0.8182982,0.897827,0.22283411,0.99382895,0.60192394,0.18360923,0.9972065,0.96859765,0.36377475,0.9595588,0.369559,0.19039096,0.98320746,0.8653692,0.36169502,0.9394852,0.14440957,0.14002609,0.9677328,0.8271376,0.50951946,0.9983625,0.64566356,0.4946906,0.99887556,0.81753683,0.7310104,0.99461824,0.6475663,0.7260819,0.99630034,0.80860555,0.9130674,0.9533247,0.6563502,0.9280046,0.9651688
6,0.7731255,0.09841949,0.9923394,0.8033817,0.08056047,0.9724591,0.74094325,0.07892232,0.9795251,0.8385037,0.093896426,0.78435576,0.6867855,0.09128765,0.8310853,0.90174985,0.22266267,0.99360895,0.60442317,0.18235405,0.9973974,0.97225446,0.36068225,0.95665145,0.36884764,0.18891825,0.9843252,0.8786232,0.36352473,0.935735,0.15042861,0.14694318,0.9692554,0.8297863,0.5060454,0.9984748,0.647796,0.49067068,0.9990049,0.81914324,0.7300032,0.99528944,0.6506583,0.72259843,0.9969367,0.80933,0.91712165,0.96057475,0.6580712,0.92787415,0.9717154
7,0.7697269,0.09812016,0.9924126,0.7999156,0.07941844,0.9740732,0.73723274,0.07822398,0.9779041,0.83629394,0.09041755,0.80179757,0.6839774,0.08883931,0.8102703,0.90008974,0.21968296,0.99447316,0.6030497,0.17725249,0.99718153,0.97117114,0.36048874,0.9642066,0.3641897,0.18198113,0.98281467,0.8685078,0.35491738,0.94602746,0.1481372,0.14232442,0.96802205,0.82451713,0.50560975,0.99857914,0.6434418,0.48957598,0.9989661,0.813655,0.7253747,0.9953433,0.65226364,0.7189062,0.99662507,0.8064569,0.9099241,0.9586985,0.6613919,0.92260265,0.9681769
8,0.7616854,0.09691343,0.992326,0.7948195,0.07923776,0.9758261,0.73070073,0.07684867,0.97602016,0.83492255,0.09255683,0.8317316,0.6814453,0.088525645,0.7908697,0.89584756,0.21948926,0.994938,0.603013,0.18052804,0.99723405,0.96521485,0.35449696,0.96888673,0.37473723,0.18710668,0.98361486,0.8742537,0.36034843,0.95158315,0.14983168,0.14509198,0.96891654,0.8196186,0.5017992,0.99877673,0.6394889,0.48678163,0.99907684,0.8200498,0.7245464,0.9959489,0.6458416,0.71834165,0.99699724,0.809551,0.90823805,0.9633707,0.65117747,0.92306614,0.9715234
9,0.7709879,0.10273576,0.99287766,0.80333436,0.084423006,0.9724587,0.7397826,0.08247889,0.9802005,0.839334,0.09603574,0.74615383,0.6867472,0.09182716,0.82665896,0.8940628,0.22041312,0.9909903,0.60749906,0.18087666,0.9973616,0.949984,0.35729736,0.9461634,0.3925167,0.19245878,0.9854994,0.86632675,0.36727786,0.9253073,0.16692802,0.1500093,0.9706002,0.8294159,0.5059934,0.99728525,0.6509269,0.49068585,0.9984168,0.81514955,0.7287353,0.99063194,0.65106916,0.72028184,0.99466646,0.81800777,0.9117207,0.92053205,0.676058,0.9222995,0.9477992
10,0.7702646,0.099391356,0.9925908,0.8009401,0.08084496,0.97428924,0.73816806,0.079527855,0.977827,0.8382489,0.0922431,0.8089208,0.68701017,0.09070746,0.81065136,0.90292454,0.22072168,0.9946432,0.6069047,0.18203317,0.9974744,0.9716629,0.35822123,0.9663049,0.36667153,0.19156276,0.9852384,0.8733288,0.35521528,0.94974774,0.14520457,0.15039836,0.9721602,0.8301636,0.5060661,0.99863416,0.6494442,0.49116609,0.99904436,0.8190689,0.7269205,0.9953904,0.65446603,0.720497,0.9967782,0.80936503,0.9158096,0.9575864,0.6593474,0.92802745,0.9681139
11,0.7685977,0.097163945,0.99289423,0.79781234,0.07815023,0.97268146,0.7357039,0.07766003,0.97972494,0.8318531,0.089129664,0.7452587,0.6818658,0.08890813,0.82003117,0.8917578,0.21562412,0.99160075,0.60653603,0.17499377,0.997198,0.9508424,0.35508123,0.9503599,0.38412756,0.1821268,0.98457795,0.85640395,0.3629904,0.9309433,0.1626715,0.1469047,0.9700216,0.8255178,0.502018,0.9975102,0.6478762,0.48597628,0.99846196,0.8128693,0.7256127,0.99136364,0.6524266,0.71733177,0.9947966,0.81205344,0.90975666,0.92470473,0.6624491,0.91891927,0.9487399
12,0.76816964,0.10868523,0.99297696,0.7985043,0.09010765,0.97207177,0.73415047,0.089913726,0.98131484,0.83416617,0.10244189,0.72605497,0.6794902,0.102500655,0.8289096,0.8937679,0.22726075,0.9888025,0.607285,0.18746082,0.99700886,0.9513961,0.3568082,0.93473935,0.38389033,0.18551244,0.98450065,0.86127734,0.3659755,0.9164521,0.15210266,0.15305297,0.97007096,0.83352804,0.5114026,0.99620926,0.6548748,0.49589062,0.99791557,0.81192833,0.730903,0.9860582,0.65102494,0.7235451,0.9924083,0.8162248,0.9144192,0.8834645,0.6649358,0.92503303,0.92441034
13,0.76065767,0.098647445,0.9926207,0.79134965,0.08049003,0.9746525,0.7285907,0.079952836,0.9775759,0.8278871,0.09341345,0.77827597,0.678219,0.093205445,0.7975803,0.8894071,0.21701144,0.9916562,0.6029609,0.18248789,0.9967733,0.9503372,0.35010827,0.95188034,0.3838555,0.19304152,0.9815718,0.86977553,0.3612658,0.92975503,0.15930997,0.14639437,0.964175,0.82500803,0.504932,0.9972314,0.6464203,0.49134257,0.99815136,0.8125942,0.730531,0.9895912,0.64894086,0.7235599,0.99322695,0.81282,0.9156219,0.90681976,0.6659432,0.92427605,0.9331704
14,0.76506066,0.09975523,0.9932045,0.79411227,0.08117707,0.9735063,0.7319136,0.081148155,0.9793473,0.82880193,0.0933193,0.7606428,0.6789745,0.094381146,0.8178713,0.8905706,0.21794322,0.9925924,0.6049489,0.18091391,0.9974921,0.94857466,0.3532861,0.9583097,0.3839962,0.1887686,0.9866214,0.8553594,0.36142394,0.94208866,0.16151805,0.14912914,0.97424036,0.82818866,0.5018979,0.99766386,0.6501456,0.48721817,0.9985459,0.81402993,0.728524,0.9907505,0.65490663,0.72040164,0.994337,0.8154984,0.9169902,0.9094116,0.669195,0.9243322,0.9375255
15,0.76849306,0.10631903,0.9929923,0.799275,0.087237984,0.97312194,0.7347526,0.086326696,0.98115516,0.8343234,0.098427415,0.74205816,0.67886555,0.097432375,0.8284833,0.8948964,0.22444656,0.9900551,0.59990966,0.18583879,0.9970757,0.9547533,0.36278713,0.9386189,0.36969367,0.19398856,0.98353624,0.8604898,0.36533606,0.9157758,0.13192305,0.14553872,0.96722245,0.82951957,0.5112106,0.99662113,0.64625955,0.49622926,0.998041,0.8209549,0.7351089,0.9877314,0.65424913,0.7271677,0.9929951,0.8163492,0.9166223,0.89586544,0.6685987,0.9264152,0.9307805
16,0.7658564,0.09721195,0.99292374,0.7948107,0.077736296,0.9735199,0.7319225,0.07867746,0.97946405,0.8315102,0.088784404,0.76393145,0.6809777,0.09219702,0.81774247,0.8955751,0.21544664,0.99188626,0.6079575,0.17829046,0.9972849,0.9527233,0.35618606,0.95206106,0.38774642,0.18787451,0.9851458,0.85880995,0.35918927,0.93221545,0.17243478,0.14494681,0.97035146,0.8257927,0.504339,0.9974382,0.64579636,0.48965588,0.99841833,0.8202357,0.7294503,0.9903194,0.6571956,0.72161937,0.9941981,0.8224443,0.914237,0.9124947,0.668981,0.92190874,0.9404461
17,0.76837075,0.100547835,0.99288553,0.79873276,0.08270521,0.97237533,0.737737,0.08009664,0.9796179,0.83254373,0.094174385,0.7861949,0.682852,0.08951939,0.82957536,0.89640343,0.22140281,0.9949602,0.6005156,0.18126695,0.9978236,0.97230613,0.36398003,0.9677861,0.37558582,0.19501658,0.98776555,0.856752,0.35890085,0.9525566,0.15147623,0.15188499,0.9763715,0.82775235,0.5059759,0.9987924,0.64603,0.49028566,0.99919707,0.8228574,0.72710425,0.9958125,0.6510512,0.7202212,0.9972154,0.81443805,0.9141992,0.9605148,0.66087615,0.9282479,0.9712035
