frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.5456857,0.094697684,0.9924204,0.60006595,0.078252494,0.96992683,0.49795794,0.07574097,0.97364694,0.6552753,0.10000924,0.76179963,0.40864137,0.09252496,0.8291963,0.7618092,0.2279458,0.99581075,0.22339003,0.2293196,0.9972466,0.8926905,0.39722267,0.98392016,0.06027556,0.37231794,0.9882302,0.9292439,0.55728656,0.9753607,0.23121503,0.39651078,0.98045623,0.6598772,0.53945005,0.99800247,0.31145895,0.5440581,0.9981964,0.6142164,0.78318363,0.9880354,0.21294525,0.79521435,0.9895328,0.5256268,0.9960543,0.79982173,0.19611253,1.0002099,0.81340116
1,0.5510772,0.10375164,0.99190557,0.6085387,0.08633134,0.9703902,0.49887133,0.08431527,0.9704844,0.6704055,0.10616894,0.7670015,0.40634504,0.10016288,0.8065119,0.76132244,0.23265004,0.99554944,0.22711854,0.23379776,0.9963433,0.8829081,0.39483622,0.98392165,0.059739746,0.3728547,0.9839617,0.94857436,0.5496048,0.9775594,0.24868119,0.40096962,0.97788095,0.64935106,0.5418174,0.997526,0.30893594,0.5477053,0.9974746,0.61431533,0.788018,0.9870576,0.2754164,0.8022045,0.98741454,0.5183439,1.0000931,0.7879383,0.27723464,1.0000931,0.7911204
2,0.562855,0.10715832,0.99191475,0.62090826,0.08892072,0.9659909,0.5065544,0.08776722,0.9744864,0.68295735,0.106721714,0.7333548,0.407342,0.102587104,0.8510264,0.7700952,0.23582007,0.9955042,0.22949769,0.23506466,0.9975356,0.8855795,0.4058943,0.97993773,0.061073735,0.3738258,0.98830134,0.9411575,0.5545921,0.9735395,0.24154131,0.39989656,0.9827252,0.6592374,0.5400557,0.998206,0.32183903,0.5464359,0.99851173,0.6214532,0.7808965,0.99347055,0.3404247,0.7971497,0.9949242,0.52941525,0.98928905,0.90550137,0.38622004,1.0,0.91965353
3,0.5802175,0.112500146,0.98996264,0.6526655,0.094486505,0.9661981,0.5270598,0.09075418,0.9639421,0.7329085,0.109320804,0.7956409,0.43470484,0.09689113,0.8049827,0.8070396,0.23507553,0.9964065,0.24213438,0.23019536,0.9947509,0.898408,0.4120778,0.97980165,0.055587023,0.38143772,0.96623003,0.93629026,0.5594755,0.964895,0.30096212,0.41220036,0.95760757,0.72372144,0.55701435,0.9959883,0.38840365,0.566819,0.99523574,0.69024056,0.79957277,0.9713236,0.5289621,0.82462347,0.9678638,0.5536808,0.9439455,0.64583653,0.6897239,0.9701743,0.62731737
4,0.5866736,0.104756504,0.99008805,0.6507416,0.086545885,0.96209615,0.52931225,0.08352161,0.96497804,0.71930176,0.10083034,0.7554463,0.4262309,0.09126483,0.82133806,0.8011282,0.22813334,0.99653876,0.2409269,0.22545083,0.995023,0.8932676,0.4080221,0.9808005,0.072562546,0.3759098,0.96943384,0.9285268,0.5672604,0.96765524,0.3130023,0.4027077,0.9633147,0.7415535,0.55554986,0.99603003,0.41310918,0.5660699,0.9953244,0.7263986,0.80650353,0.9705037,0.5964181,0.82632715,0.9671691,0.57776165,0.9803141,0.61027855,0.75142,0.994056,0.5943688
5,0.5673042,0.100706294,0.9896346,0.6321104,0.08245953,0.96350133,0.5063889,0.08068577,0.9653414,0.7078739,0.10051684,0.76935667,0.40583703,0.09361008,0.82419044,0.81073034,0.2303683,0.9959757,0.22838768,0.23132946,0.9947488,0.90466887,0.4070588,0.97579646,0.065187894,0.38203713,0.9664972,0.9440976,0.5671627,0.9592361,0.34150192,0.40516886,0.95838666,0.7683949,0.55460054,0.9953413,0.42434078,0.5660094,0.9948249,0.72724926,0.80561626,0.9663721,0.5694489,0.8247303,0.96456003,0.5742237,0.9731312,0.5965314,0.7240567,0.98260164,0.590351
6,0.5626305,0.10337553,0.989763,0.6251382,0.08466748,0.9579914,0.49940452,0.08388549,0.97161895,0.69820094,0.101110354,0.71582896,0.39545476,0.096549936,0.8641323,0.79328054,0.22893246,0.9947915,0.22513835,0.2329414,0.99563366,0.8867709,0.39981544,0.96515775,0.0734698,0.38381323,0.9731548,0.9309901,0.5500529,0.9456739,0.35131112,0.41064835,0.96413547,0.7515233,0.5499502,0.9947131,0.41800505,0.5633288,0.99529284,0.72198653,0.7963283,0.9655618,0.5889557,0.8204868,0.97111815,0.559232,0.9571909,0.61523664,0.7356176,0.97534037,0.6435219
7,0.5324469,0.09632877,0.9898164,0.58913124,0.07706762,0.9598572,0.4689303,0.077451184,0.97132856,0.66074127,0.09352545,0.73059255,0.36793762,0.09187788,0.8687555,0.76458925,0.22673865,0.9948324,0.20526253,0.22892378,0.9968285,0.8676014,0.4018704,0.9682501,0.056111157,0.37856653,0.980374,0.91912365,0.5439366,0.95467293,0.31398717,0.40588707,0.9726365,0.72687984,0.54803354,0.9954184,0.40213704,0.55956185,0.9962196,0.6596541,0.7968545,0.9676747,0.5355957,0.81641585,0.97473633,0.52733153,0.9722455,0.61330116,0.68489015,0.98202646,0.6543049
8,0.53408617,0.0967172,0.9902507,0.58579814,0.07633487,0.9559274,0.47325736,0.07716015,0.9729288,0.6431761,0.08947664,0.67191136,0.37030697,0.089080594,0.87468326,0.74390274,0.22163765,0.99442554,0.20315282,0.22908391,0.9966893,0.8631588,0.4018284,0.9683473,0.057006057,0.38707912,0.9809083,0.92503047,0.54619074,0.95746255,0.33143312,0.40590906,0.9744322,0.70357364,0.5501196,0.99452955,0.39021093,0.5650929,0.9954413,0.64077854,0.7961411,0.9713595,0.52642596,0.82477474,0.9774738,0.5025305,0.97752595,0.6455619,0.65989816,0.9981017,0.6812327
9,0.53025734,0.097198665,0.9902456,0.5853821,0.07813202,0.9591352,0.4709767,0.07838029,0.9731362,0.64807,0.095533274,0.707613,0.37376314,0.0936809,0.8745915,0.7474786,0.22605203,0.9939611,0.2072015,0.23373574,0.99677354,0.86706567,0.39457572,0.965403,0.057756938,0.38034946,0.98134816,0.93367505,0.5552916,0.9541553,0.320888,0.40639332,0.9742599,0.6991219,0.5485109,0.9939673,0.3852958,0.56320447,0.9952024,0.6423791,0.7958201,0.9666471,0.5170846,0.82337356,0.9751033,0.49949226,0.9766676,0.606926,0.6515665,0.996504,0.6537797
