frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.4645932,0.09736071,0.99139166,0.533952,0.07707225,0.97572213,0.4069116,0.078007646,0.9598636,0.6435917,0.086096056,0.8461334,0.3370145,0.08792844,0.6717386,0.77343214,0.2061946,0.99698156,0.21920708,0.21060967,0.99650735,0.895978,0.37577835,0.9885847,0.08966853,0.35459352,0.98502386,0.94807225,0.51959395,0.9820904,0.20268206,0.39908203,0.9772135,0.65932596,0.50962675,0.999321,0.2991254,0.51281714,0.9992448,0.62811196,0.7328979,0.9984805,0.25219473,0.7377753,0.99846125,0.5752834,0.9417741,0.9822274,0.2743683,0.9418072,0.9828493
1,0.48672652,0.09424575,0.9913556,0.5526365,0.07451903,0.97427475,0.4281041,0.076059036,0.9631176,0.656529,0.08447552,0.8349435,0.3566587,0.08827687,0.70671016,0.78161025,0.20441,0.9967452,0.23326215,0.21170768,0.9967159,0.88737863,0.3638328,0.9869884,0.08702735,0.35715556,0.98537964,0.9351417,0.51578707,0.9796642,0.1945998,0.4277398,0.97742,0.658037,0.5095032,0.999316,0.30179104,0.5129565,0.9992874,0.6370261,0.73506546,0.99851054,0.2691744,0.73579264,0.99856865,0.5932442,0.9456174,0.983575,0.28636762,0.93776697,0.98465306
2,0.49053025,0.09014142,0.9910086,0.55692893,0.070623785,0.97168744,0.43191674,0.0725785,0.9647826,0.6601427,0.083160736,0.81304294,0.36391473,0.08740121,0.7115565,0.78424007,0.20513901,0.99570036,0.24579728,0.21232596,0.9952803,0.875385,0.36529204,0.98059833,0.087741815,0.3617741,0.9789723,0.91673553,0.51594526,0.96995825,0.1917168,0.4461161,0.96941423,0.66103524,0.51371264,0.99873155,0.31215546,0.5173261,0.9987299,0.6306454,0.73358035,0.99725384,0.28225178,0.73554134,0.99738973,0.58132446,0.94082844,0.9713317,0.29983982,0.9362555,0.9731241
3,0.49589193,0.093901396,0.99131095,0.55415446,0.07372075,0.97335774,0.43201292,0.07702496,0.9676238,0.6515725,0.08269663,0.82236224,0.35539332,0.091543116,0.75653654,0.78970635,0.20709775,0.9954852,0.24209517,0.21219032,0.996881,0.9024359,0.37551606,0.9779182,0.08329083,0.3701779,0.98349434,0.9104945,0.5196278,0.9696964,0.15129343,0.4800806,0.97529876,0.674951,0.50629747,0.99898916,0.32161313,0.5072325,0.99911314,0.63654053,0.73618567,0.997773,0.30897436,0.735691,0.99821174,0.6114271,0.9428969,0.9785008,0.31154007,0.9378639,0.98215413
4,0.4808647,0.09334391,0.99201435,0.54205793,0.07362904,0.9738211,0.41988957,0.07564785,0.9697239,0.64073956,0.08285223,0.82436776,0.34283462,0.08825244,0.7670468,0.77142704,0.20658767,0.99612564,0.2330624,0.21007654,0.9974256,0.9012821,0.37063068,0.981261,0.08489204,0.36833057,0.98688495,0.92034954,0.51324457,0.9743112,0.12007457,0.48990068,0.98020715,0.67424333,0.50594234,0.9991811,0.3274248,0.5065814,0.99930525,0.65075386,0.73571724,0.9980775,0.32042304,0.73456967,0.9985092,0.64457566,0.9423385,0.9802305,0.34445208,0.93974715,0.98401165
5,0.4897592,0.09344811,0.99247783,0.54810953,0.07381701,0.97099227,0.42706287,0.075563215,0.9750177,0.63321686,0.08239017,0.78512377,0.3371325,0.087278575,0.81780916,0.7564932,0.20403178,0.9960079,0.22129677,0.21149763,0.99793696,0.89520144,0.36440736,0.9793975,0.08363532,0.3743285,0.98954356,0.92725474,0.5084222,0.97166,0.10131297,0.4939233,0.983207,0.67441684,0.5055919,0.9992494,0.32998553,0.50831825,0.9994355,0.6605685,0.7357404,0.9982912,0.32924965,0.73535633,0.9988154,0.65969396,0.9429863,0.98303264,0.36369663,0.9396985,0.98719054
6,0.4817812,0.096456654,0.99310726,0.5398578,0.07639916,0.96962756,0.41346946,0.07920381,0.97890216,0.6296146,0.08580549,0.77324855,0.32092246,0.09366491,0.8508078,0.77010876,0.20841461,0.9960924,0.22172052,0.22051123,0.99856395,0.9133709,0.36608168,0.97745687,0.08620394,0.38199747,0.9931618,0.9430163,0.5116796,0.96992594,0.074632466,0.50205654,0.9880867,0.71463656,0.50854135,0.99934393,0.36311814,0.5132695,0.9995982,0.71375567,0.73507875,0.99844295,0.3754357,0.73674935,0.999126,0.6939494,0.9343114,0.98468333,0.39594924,0.9340438,0.98997283
7,0.485211,0.0906182,0.99298054,0.55162865,0.072189964,0.9695506,0.4240738,0.07315332,0.9796372,0.644173,0.0840921,0.78191835,0.33529863,0.08644438,0.8559346,0.769902,0.20465142,0.99594456,0.22683623,0.21694009,0.9986671,0.92822456,0.35834044,0.975594,0.095915414,0.37394893,0.9936422,0.9396244,0.5053452,0.9671649,0.06687636,0.4940552,0.9883465,0.72018474,0.49994695,0.99940956,0.3738296,0.5073544,0.9996605,0.7287574,0.7164238,0.9986792,0.38087198,0.73588264,0.99931896,0.69499105,0.8896893,0.9882157,0.40540856,0.92455435,0.9925661
8,0.47293356,0.08529645,0.9927851,0.53866494,0.067445375,0.9677274,0.41506654,0.069256164,0.9804976,0.629856,0.07967561,0.77209103,0.3325529,0.08335362,0.8647533,0.74364024,0.19900547,0.9957262,0.23190123,0.21398199,0.9987987,0.91891396,0.35312536,0.97297615,0.10107556,0.37028986,0.99440694,0.9417625,0.49699083,0.96369064,0.065004185,0.4883679,0.9890693,0.68204087,0.49152398,0.9995123,0.35701045,0.5019858,0.99974173,0.68362767,0.7001548,0.9990125,0.36336157,0.7378925,0.9995441,0.6295287,0.8548145,0.9920874,0.35961834,0.921198,0.99525106
9,0.49206403,0.08430793,0.9923161,0.55316925,0.066931486,0.96568596,0.43183053,0.06973254,0.97898453,0.63831425,0.0813928,0.7644066,0.34578016,0.08776689,0.86139417,0.75155145,0.20231678,0.99580824,0.24739973,0.21632554,0.9987405,0.91950125,0.35591796,0.9738506,0.10769701,0.3678261,0.99395955,0.93585914,0.49762142,0.964885,0.06496227,0.48221937,0.9884282,0.6743571,0.4890335,0.9995347,0.35551536,0.4978629,0.9997422,0.6481336,0.6975311,0.9991672,0.35520768,0.72988373,0.9995913,0.5999835,0.86446965,0.9935116,0.35624552,0.9199551,0.99596703
