frame,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,0.48075905,0.097550265,0.9887754,0.5433814,0.08014361,0.96903706,0.42765117,0.07939544,0.95900804,0.6389105,0.0939883,0.8409023,0.35393727,0.09339969,0.7256202,0.7606424,0.21615307,0.99551433,0.24534103,0.21766144,0.9950782,0.9012589,0.37226355,0.98118466,0.1306562,0.36346048,0.9767592,0.91593856,0.52592635,0.96925104,0.08377399,0.4747721,0.96341693,0.6436916,0.517546,0.9974038,0.30832896,0.5147507,0.9972166,0.6617092,0.76947033,0.9882521,0.28722027,0.7536345,0.9880455,0.6789457,0.97491056,0.8826059,0.31303373,0.9501481,0.8856617
1,0.45658514,0.09590872,0.98963505,0.51712155,0.07928093,0.967733,0.40546486,0.07872806,0.9640688,0.6073218,0.09565396,0.82443243,0.3325489,0.09468657,0.7600701,0.72051007,0.21771893,0.9957273,0.22395821,0.21970151,0.99601483,0.8719408,0.3691599,0.9822275,0.10780027,0.36440757,0.9825649,0.9050788,0.51231766,0.9712976,0.07786023,0.48016295,0.9716888,0.63032234,0.5110537,0.9977186,0.3027881,0.511162,0.99776316,0.6799056,0.7454227,0.9895455,0.28250235,0.7403509,0.99033177,0.71591544,0.94353634,0.8959732,0.29715705,0.9364978,0.90348977
2,0.45727372,0.09240312,0.98967594,0.51789695,0.07646631,0.96572,0.40419552,0.07579317,0.96440345,0.608062,0.093920656,0.81991625,0.32732168,0.092797674,0.7753987,0.7222794,0.21510427,0.99640036,0.23265934,0.21870945,0.99680674,0.87046677,0.3611949,0.9839437,0.1228988,0.3630409,0.9857334,0.9076532,0.5028011,0.9733359,0.06954125,0.48315117,0.9759197,0.65668094,0.5076679,0.9984855,0.3371939,0.5079921,0.9985812,0.6764417,0.74669945,0.9940368,0.31981817,0.73837423,0.9946904,0.70796454,0.9480443,0.9418934,0.3579567,0.9353172,0.94802964
3,0.48200738,0.08939367,0.9895376,0.53953594,0.072415575,0.9635441,0.4196285,0.07386681,0.9664946,0.6341693,0.087476835,0.80996823,0.3384111,0.09202616,0.8021757,0.77859414,0.20710413,0.9962978,0.24655421,0.21390335,0.99696904,0.90731144,0.35574993,0.981416,0.121935,0.3606439,0.9860313,0.91410524,0.49390668,0.9679222,0.06730687,0.48832187,0.97469443,0.7244163,0.5013427,0.9982911,0.37937602,0.5025055,0.9985025,0.74009055,0.7336723,0.9915876,0.36694792,0.72088677,0.99289167,0.7731493,0.94412416,0.9221844,0.404382,0.92011523,0.9326912
4,0.5004597,0.08853521,0.98932016,0.5564777,0.07225268,0.96035236,0.4393306,0.07260187,0.9684268,0.6468407,0.08733439,0.7905584,0.35591298,0.089769386,0.823324,0.7921668,0.2059241,0.9959006,0.25943708,0.21317175,0.99720925,0.911096,0.35446966,0.9781285,0.1369932,0.36452046,0.98726207,0.91276425,0.49686882,0.9620487,0.07282021,0.49229005,0.9755491,0.7445647,0.4986709,0.9980932,0.39962605,0.49934545,0.9984819,0.7715116,0.7360955,0.99065816,0.39613566,0.71894556,0.99282163,0.7734364,0.944211,0.9172041,0.41617313,0.9139731,0.9325841
5,0.50953907,0.087384135,0.9890969,0.5667489,0.07071951,0.960346,0.45192882,0.07179198,0.96689457,0.6568335,0.08563991,0.79920703,0.37338358,0.08933957,0.81320816,0.7887418,0.20420556,0.99605477,0.28312805,0.21462233,0.9971073,0.9274707,0.353004,0.9791986,0.16715327,0.3663767,0.9865807,0.93076015,0.49320135,0.9645118,0.073860124,0.49241313,0.974946,0.72413445,0.49821675,0.9980944,0.4011506,0.50103194,0.99842405,0.73919904,0.7346245,0.991385,0.4166091,0.72682625,0.9931585,0.7600048,0.9409972,0.9252524,0.47093794,0.9268554,0.93759143
6,0.4976302,0.0826456,0.9899754,0.5543377,0.06720344,0.95873004,0.44329077,0.06768865,0.9723974,0.63833797,0.08393077,0.77519757,0.36299974,0.08564374,0.8446166,0.7537902,0.19912581,0.9959149,0.2790928,0.2081581,0.99788314,0.91165364,0.34685698,0.9768151,0.17133005,0.35586688,0.9905877,0.9265133,0.48747984,0.9625804,0.07165601,0.47616494,0.9811245,0.69507325,0.47949073,0.9986236,0.3908249,0.4828019,0.99904054,0.7036847,0.7065238,0.9949261,0.39351553,0.7067438,0.99664235,0.7143552,0.9162246,0.9588632,0.4405032,0.91790384,0.9694558
7,0.49432802,0.08367974,0.98942494,0.5517939,0.0691875,0.960571,0.44334936,0.06792747,0.9678781,0.6324813,0.086613074,0.79368514,0.36273098,0.08409621,0.81976885,0.7368503,0.20085661,0.9963176,0.27216274,0.20578627,0.99744165,0.8880347,0.34394714,0.98082113,0.15887424,0.35185137,0.98800534,0.92289704,0.48363823,0.96750915,0.069828436,0.4778405,0.9772943,0.68389577,0.4783325,0.99860305,0.38737574,0.4796245,0.9988507,0.66911495,0.7103519,0.9945819,0.3697129,0.7053346,0.9957135,0.6841331,0.9222228,0.9537627,0.42307386,0.9155743,0.96154135
8,0.50283664,0.07944366,0.9893996,0.5591557,0.06493007,0.95957726,0.449767,0.06424604,0.9686827,0.63960093,0.08354092,0.78577,0.36758253,0.08257176,0.8258414,0.74297386,0.19927725,0.9960276,0.2800288,0.20378351,0.99742067,0.8942725,0.34168002,0.9791351,0.1641239,0.34818375,0.9880002,0.927056,0.47936314,0.9659689,0.07241404,0.4763638,0.97752553,0.67876214,0.47414154,0.9983627,0.3847046,0.47479436,0.998694,0.6579262,0.70591974,0.9936963,0.3760789,0.6992798,0.9951493,0.66946995,0.92095697,0.9467723,0.42975512,0.9114273,0.95644116
9,0.51396257,0.08054156,0.9895096,0.57093245,0.065900534,0.9590294,0.4586215,0.065897,0.9700477,0.6533309,0.08396728,0.7808076,0.37430245,0.08462104,0.8344981,0.7647451,0.19906239,0.99593383,0.28313655,0.2055896,0.99763,0.9163432,0.34167627,0.9781864,0.15988025,0.34881455,0.9891432,0.9306507,0.48188013,0.9646771,0.07136728,0.47571224,0.97906816,0.69927514,0.47676364,0.9985146,0.39192665,0.47853783,0.9988789,0.6810341,0.7061402,0.99439454,0.37554443,0.7037592,0.99593323,0.6873434,0.9196042,0.954028,0.41859746,0.91661435,0.96367615
